run_id,device_id,payload_number,message_id,send_timestamp_ns,publish_status,publish_rc,topic,raw_payload
RUN_20260707_185505_1PPV,012,1,RUN_20260707_185505_1PPV-012-1,1783425305690977400,SUCCESS,0,sipk/device1/data,"012,67.66,26.87,80.37,70.5,5.99,1.95,15.93,3.572925,98.504914,44.17,2.2,4.06,07/07/2026,18:55:05,RUN_20260707_185505_1PPV-012-1,1783425305690977400"
RUN_20260707_185505_1PPV,013,1,RUN_20260707_185505_1PPV-013-1,1783425305747144800,SUCCESS,0,sipk/device1/data,"013,60.47,30.67,87.21,77.0,3.91,1.83,7.23,3.699513,98.57499,6.65,1.27,23.36,07/07/2026,18:55:05,RUN_20260707_185505_1PPV-013-1,1783425305747144800"
RUN_20260707_185505_1PPV,014,1,RUN_20260707_185505_1PPV-014-1,1783425305804213700,SUCCESS,0,sipk/device1/data,"014,66.26,25.4,77.72,35.76,3.09,0.34,20.54,3.56963,98.639947,66.44,0.76,6.64,07/07/2026,18:55:05,RUN_20260707_185505_1PPV-014-1,1783425305804213700"
RUN_20260707_185505_1PPV,015,1,RUN_20260707_185505_1PPV-015-1,1783425305860635400,SUCCESS,0,sipk/device1/data,"015,85.71,26.57,79.83,36.96,8.34,4.47,17.28,3.636858,98.73304,74.37,0.57,9.02,07/07/2026,18:55:05,RUN_20260707_185505_1PPV-015-1,1783425305860635400"
RUN_20260707_185505_1PPV,016,1,RUN_20260707_185505_1PPV-016-1,1783425305916998200,SUCCESS,0,sipk/device1/data,"016,70.76,26.55,79.79,30.15,4.93,2.72,1.44,3.650068,98.700368,67.84,2.18,12.78,07/07/2026,18:55:05,RUN_20260707_185505_1PPV-016-1,1783425305916998200"
RUN_20260707_185505_1PPV,017,1,RUN_20260707_185505_1PPV-017-1,1783425305974269200,SUCCESS,0,sipk/device1/data,"017,60.49,27.27,81.09,63.82,3.3,0.64,29.08,3.559381,98.662853,49.44,2.0,2.6,07/07/2026,18:55:05,RUN_20260707_185505_1PPV-017-1,1783425305974269200"
RUN_20260707_185505_1PPV,018,1,RUN_20260707_185505_1PPV-018-1,1783425306030738000,SUCCESS,0,sipk/device1/data,"018,87.65,28.6,83.48,19.36,9.81,0.21,12.99,3.554832,98.73552,7.25,4.11,14.5,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-018-1,1783425306030738000"
RUN_20260707_185505_1PPV,019,1,RUN_20260707_185505_1PPV-019-1,1783425306086829900,SUCCESS,0,sipk/device1/data,"019,88.59,28.53,83.35,17.45,4.53,1.57,20.1,3.529047,98.658908,15.4,1.43,11.15,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-019-1,1783425306086829900"
RUN_20260707_185505_1PPV,020,1,RUN_20260707_185505_1PPV-020-1,1783425306149184800,SUCCESS,0,sipk/device1/data,"020,68.63,30.67,87.21,67.7,8.96,4.75,25.4,3.616601,98.653754,60.79,1.93,29.3,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-020-1,1783425306149184800"
RUN_20260707_185505_1PPV,021,1,RUN_20260707_185505_1PPV-021-1,1783425306205762000,SUCCESS,0,sipk/device1/data,"021,61.34,26.62,79.92,71.94,2.04,3.34,29.81,3.632403,98.656862,61.63,3.8,26.61,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-021-1,1783425306205762000"
RUN_20260707_185505_1PPV,022,1,RUN_20260707_185505_1PPV-022-1,1783425306262195300,SUCCESS,0,sipk/device1/data,"022,79.89,27.34,81.21,24.52,9.8,3.46,13.95,3.597909,98.793957,62.76,2.76,3.77,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-022-1,1783425306262195300"
RUN_20260707_185505_1PPV,023,1,RUN_20260707_185505_1PPV-023-1,1783425306319913300,SUCCESS,0,sipk/device1/data,"023,86.48,31.97,89.55,27.18,7.6,4.59,10.61,3.584584,98.518725,65.51,2.52,25.58,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-023-1,1783425306319913300"
RUN_20260707_185505_1PPV,024,1,RUN_20260707_185505_1PPV-024-1,1783425306376882000,SUCCESS,0,sipk/device1/data,"024,82.49,33.65,92.57,45.77,3.81,4.26,28.21,3.534084,98.636031,12.01,4.42,27.05,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-024-1,1783425306376882000"
RUN_20260707_185505_1PPV,025,1,RUN_20260707_185505_1PPV-025-1,1783425306433479000,SUCCESS,0,sipk/device1/data,"025,69.86,33.1,91.58,25.82,2.28,1.04,3.8,3.628801,98.507026,78.6,0.99,15.94,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-025-1,1783425306433479000"
RUN_20260707_185505_1PPV,026,1,RUN_20260707_185505_1PPV-026-1,1783425306489435400,SUCCESS,0,sipk/device1/data,"026,81.25,26.49,79.68,66.8,8.06,0.6,7.02,3.524388,98.703285,60.24,2.09,27.4,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-026-1,1783425306489435400"
RUN_20260707_185505_1PPV,027,1,RUN_20260707_185505_1PPV-027-1,1783425306545641700,SUCCESS,0,sipk/device1/data,"027,75.33,27.6,81.68,38.97,8.74,1.62,13.26,3.592618,98.558322,6.14,0.46,19.52,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-027-1,1783425306545641700"
RUN_20260707_185505_1PPV,028,1,RUN_20260707_185505_1PPV-028-1,1783425306601713400,SUCCESS,0,sipk/device1/data,"028,64.07,27.95,82.31,79.65,7.4,2.31,7.25,3.526808,98.72745,38.63,2.67,21.43,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-028-1,1783425306601713400"
RUN_20260707_185505_1PPV,029,1,RUN_20260707_185505_1PPV-029-1,1783425306658306400,SUCCESS,0,sipk/device1/data,"029,62.09,31.56,88.81,18.38,8.44,4.08,29.8,3.669489,98.562725,43.2,3.61,20.35,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-029-1,1783425306658306400"
RUN_20260707_185505_1PPV,030,1,RUN_20260707_185505_1PPV-030-1,1783425306715121000,SUCCESS,0,sipk/device1/data,"030,72.34,27.96,82.33,67.45,9.47,0.5,2.22,3.663588,98.582505,6.36,4.27,13.2,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-030-1,1783425306715121000"
RUN_20260707_185505_1PPV,031,1,RUN_20260707_185505_1PPV-031-1,1783425306771756000,SUCCESS,0,sipk/device1/data,"031,67.76,29.11,84.4,7.92,0.92,4.12,21.6,3.578335,98.510407,64.9,2.66,14.47,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-031-1,1783425306771756000"
RUN_20260707_185505_1PPV,032,1,RUN_20260707_185505_1PPV-032-1,1783425306827696200,SUCCESS,0,sipk/device1/data,"032,69.94,30.65,87.17,50.76,9.65,2.22,21.88,3.529347,98.788204,49.54,0.22,19.12,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-032-1,1783425306827696200"
RUN_20260707_185505_1PPV,033,1,RUN_20260707_185505_1PPV-033-1,1783425306883701100,SUCCESS,0,sipk/device1/data,"033,85.89,26.63,79.93,6.44,6.92,4.68,11.41,3.656498,98.546717,47.63,3.5,23.97,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-033-1,1783425306883701100"
RUN_20260707_185505_1PPV,034,1,RUN_20260707_185505_1PPV-034-1,1783425306940412400,SUCCESS,0,sipk/device1/data,"034,78.67,34.75,94.55,40.96,9.57,1.85,24.12,3.561009,98.711205,37.68,2.93,7.1,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-034-1,1783425306940412400"
RUN_20260707_185505_1PPV,035,1,RUN_20260707_185505_1PPV-035-1,1783425306997329000,SUCCESS,0,sipk/device1/data,"035,68.51,27.48,81.46,77.97,2.41,0.39,14.23,3.501886,98.798738,12.34,2.79,23.28,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-035-1,1783425306997329000"
RUN_20260707_185505_1PPV,036,1,RUN_20260707_185505_1PPV-036-1,1783425307053880200,SUCCESS,0,sipk/device1/data,"036,66.3,30.02,86.04,7.93,7.48,4.34,11.71,3.524613,98.570368,13.33,4.09,21.46,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-036-1,1783425307053880200"
RUN_20260707_185505_1PPV,037,1,RUN_20260707_185505_1PPV-037-1,1783425307110832300,SUCCESS,0,sipk/device1/data,"037,80.33,26.28,79.3,73.11,7.61,1.76,12.5,3.516691,98.633039,62.72,2.83,17.84,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-037-1,1783425307110832300"
RUN_20260707_185505_1PPV,038,1,RUN_20260707_185505_1PPV-038-1,1783425307167907400,SUCCESS,0,sipk/device1/data,"038,87.85,26.96,80.53,70.95,3.3,4.23,25.56,3.672527,98.536958,68.91,4.65,18.01,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-038-1,1783425307167907400"
RUN_20260707_185505_1PPV,039,1,RUN_20260707_185505_1PPV-039-1,1783425307224776500,SUCCESS,0,sipk/device1/data,"039,65.28,26.52,79.74,53.54,4.86,3.71,4.06,3.586751,98.628784,73.95,3.63,5.18,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-039-1,1783425307224776500"
RUN_20260707_185505_1PPV,040,1,RUN_20260707_185505_1PPV-040-1,1783425307281714600,SUCCESS,0,sipk/device1/data,"040,70.43,30.54,86.97,49.95,2.99,4.42,5.96,3.527134,98.757688,9.77,0.11,21.13,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-040-1,1783425307281714600"
RUN_20260707_185505_1PPV,041,1,RUN_20260707_185505_1PPV-041-1,1783425307339019900,SUCCESS,0,sipk/device1/data,"041,79.62,32.14,89.85,46.51,8.28,2.15,26.7,3.546516,98.669932,70.76,3.01,14.42,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-041-1,1783425307339019900"
RUN_20260707_185505_1PPV,042,1,RUN_20260707_185505_1PPV-042-1,1783425307396801600,SUCCESS,0,sipk/device1/data,"042,64.94,26.49,79.68,54.26,3.52,2.46,22.3,3.579643,98.72934,39.14,1.08,10.88,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-042-1,1783425307396801600"
RUN_20260707_185505_1PPV,043,1,RUN_20260707_185505_1PPV-043-1,1783425307460470000,SUCCESS,0,sipk/device1/data,"043,70.68,25.25,77.45,45.92,5.12,1.38,8.0,3.666009,98.787782,56.99,4.14,4.33,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-043-1,1783425307460470000"
RUN_20260707_185505_1PPV,044,1,RUN_20260707_185505_1PPV-044-1,1783425307517308900,SUCCESS,0,sipk/device1/data,"044,72.61,34.63,94.33,73.04,4.29,1.44,19.04,3.537849,98.781404,28.37,3.1,1.78,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-044-1,1783425307517308900"
RUN_20260707_185505_1PPV,045,1,RUN_20260707_185505_1PPV-045-1,1783425307573970700,SUCCESS,0,sipk/device1/data,"045,65.07,25.29,77.52,45.96,9.02,0.61,13.61,3.660195,98.747261,61.91,2.43,9.9,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-045-1,1783425307573970700"
RUN_20260707_185505_1PPV,046,1,RUN_20260707_185505_1PPV-046-1,1783425307632445300,SUCCESS,0,sipk/device1/data,"046,85.1,25.8,78.44,40.34,8.35,4.86,28.35,3.660109,98.727074,13.99,4.79,17.73,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-046-1,1783425307632445300"
RUN_20260707_185505_1PPV,047,1,RUN_20260707_185505_1PPV-047-1,1783425307689550100,SUCCESS,0,sipk/device1/data,"047,82.52,30.64,87.15,74.49,8.67,0.43,2.3,3.578447,98.50995,51.14,1.35,11.96,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-047-1,1783425307689550100"
RUN_20260707_185505_1PPV,048,1,RUN_20260707_185505_1PPV-048-1,1783425307748822400,SUCCESS,0,sipk/device1/data,"048,83.84,25.46,77.83,36.5,2.32,1.69,7.18,3.621738,98.72824,17.77,0.3,12.51,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-048-1,1783425307748822400"
RUN_20260707_185505_1PPV,049,1,RUN_20260707_185505_1PPV-049-1,1783425307805917200,SUCCESS,0,sipk/device1/data,"049,84.28,33.15,91.67,47.77,2.06,0.19,22.1,3.591374,98.549263,10.99,0.25,9.34,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-049-1,1783425307805917200"
RUN_20260707_185505_1PPV,050,1,RUN_20260707_185505_1PPV-050-1,1783425307866507500,SUCCESS,0,sipk/device1/data,"050,87.65,28.27,82.89,45.15,7.9,3.05,9.21,3.647652,98.749978,4.34,4.94,15.44,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-050-1,1783425307866507500"
RUN_20260707_185505_1PPV,051,1,RUN_20260707_185505_1PPV-051-1,1783425307925751100,SUCCESS,0,sipk/device1/data,"051,78.97,30.55,86.99,64.44,7.11,2.96,14.78,3.659592,98.509349,27.49,3.57,10.72,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-051-1,1783425307925751100"
RUN_20260707_185505_1PPV,052,1,RUN_20260707_185505_1PPV-052-1,1783425307982562100,SUCCESS,0,sipk/device1/data,"052,67.8,26.22,79.2,14.22,3.39,1.69,1.83,3.679281,98.616092,31.9,0.76,20.96,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-052-1,1783425307982562100"
RUN_20260707_185505_1PPV,053,1,RUN_20260707_185505_1PPV-053-1,1783425308037943000,SUCCESS,0,sipk/device1/data,"053,79.43,26.46,79.63,34.09,10.0,3.29,27.89,3.676103,98.609398,79.67,2.83,8.33,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-053-1,1783425308037943000"
RUN_20260707_185505_1PPV,054,1,RUN_20260707_185505_1PPV-054-1,1783425308095947800,SUCCESS,0,sipk/device1/data,"054,63.03,31.16,88.09,33.55,0.52,4.63,26.16,3.604577,98.54183,76.98,4.43,21.71,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-054-1,1783425308095947800"
RUN_20260707_185505_1PPV,055,1,RUN_20260707_185505_1PPV-055-1,1783425308154051100,SUCCESS,0,sipk/device1/data,"055,77.25,29.48,85.06,38.0,3.91,3.69,2.27,3.569992,98.690788,53.28,1.19,14.29,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-055-1,1783425308154051100"
RUN_20260707_185505_1PPV,056,1,RUN_20260707_185505_1PPV-056-1,1783425308211277300,SUCCESS,0,sipk/device1/data,"056,71.82,29.93,85.87,15.37,2.07,2.11,9.0,3.602242,98.733252,6.5,3.89,24.71,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-056-1,1783425308211277300"
RUN_20260707_185505_1PPV,057,1,RUN_20260707_185505_1PPV-057-1,1783425308273118700,SUCCESS,0,sipk/device1/data,"057,85.21,28.91,84.04,24.4,6.48,2.56,17.79,3.658331,98.550776,59.38,4.0,15.42,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-057-1,1783425308273118700"
RUN_20260707_185505_1PPV,058,1,RUN_20260707_185505_1PPV-058-1,1783425308329325500,SUCCESS,0,sipk/device1/data,"058,68.59,32.39,90.3,65.5,1.02,1.17,1.02,3.639788,98.615401,56.28,0.65,2.46,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-058-1,1783425308329325500"
RUN_20260707_185505_1PPV,059,1,RUN_20260707_185505_1PPV-059-1,1783425308386656900,SUCCESS,0,sipk/device1/data,"059,81.37,32.79,91.02,75.46,4.24,2.42,7.81,3.514146,98.679521,75.82,2.28,10.06,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-059-1,1783425308386656900"
RUN_20260707_185505_1PPV,060,1,RUN_20260707_185505_1PPV-060-1,1783425308443815000,SUCCESS,0,sipk/device1/data,"060,84.54,31.25,88.25,58.02,2.82,1.45,29.71,3.679511,98.776022,75.55,3.39,17.96,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-060-1,1783425308443815000"
RUN_20260707_185505_1PPV,061,1,RUN_20260707_185505_1PPV-061-1,1783425308501284300,SUCCESS,0,sipk/device1/data,"061,80.47,27.48,81.46,60.35,1.47,1.63,1.95,3.578894,98.586447,38.69,0.75,27.4,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-061-1,1783425308501284300"
RUN_20260707_185505_1PPV,062,1,RUN_20260707_185505_1PPV-062-1,1783425308558347000,SUCCESS,0,sipk/device1/data,"062,69.63,31.28,88.3,10.91,5.12,1.17,4.66,3.60362,98.589544,7.18,0.14,3.08,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-062-1,1783425308558347000"
RUN_20260707_185505_1PPV,063,1,RUN_20260707_185505_1PPV-063-1,1783425308618249700,SUCCESS,0,sipk/device1/data,"063,85.29,29.3,84.74,20.12,0.78,0.36,8.76,3.695156,98.786531,42.31,2.62,24.59,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-063-1,1783425308618249700"
RUN_20260707_185505_1PPV,064,1,RUN_20260707_185505_1PPV-064-1,1783425308676384500,SUCCESS,0,sipk/device1/data,"064,86.61,31.28,88.3,54.63,0.64,0.65,4.04,3.565899,98.750252,47.22,2.51,29.5,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-064-1,1783425308676384500"
RUN_20260707_185505_1PPV,065,1,RUN_20260707_185505_1PPV-065-1,1783425308733316800,SUCCESS,0,sipk/device1/data,"065,81.63,32.88,91.18,67.99,0.8,4.15,15.48,3.572885,98.673353,17.01,2.05,16.29,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-065-1,1783425308733316800"
RUN_20260707_185505_1PPV,066,1,RUN_20260707_185505_1PPV-066-1,1783425308789976900,SUCCESS,0,sipk/device1/data,"066,67.91,33.57,92.43,43.29,5.4,0.43,17.86,3.505027,98.527919,6.36,4.24,3.69,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-066-1,1783425308789976900"
RUN_20260707_185505_1PPV,067,1,RUN_20260707_185505_1PPV-067-1,1783425308847219600,SUCCESS,0,sipk/device1/data,"067,64.35,31.27,88.29,18.44,4.73,4.42,13.66,3.522387,98.799014,35.77,1.18,15.07,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-067-1,1783425308847219600"
RUN_20260707_185505_1PPV,068,1,RUN_20260707_185505_1PPV-068-1,1783425308903987400,SUCCESS,0,sipk/device1/data,"068,88.97,25.79,78.42,43.98,7.53,3.33,14.27,3.67083,98.574392,16.62,1.3,3.87,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-068-1,1783425308903987400"
RUN_20260707_185505_1PPV,069,1,RUN_20260707_185505_1PPV-069-1,1783425308959922700,SUCCESS,0,sipk/device1/data,"069,63.5,31.06,87.91,24.83,6.19,1.33,28.02,3.661195,98.748113,48.44,1.42,4.91,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-069-1,1783425308959922700"
RUN_20260707_185505_1PPV,070,1,RUN_20260707_185505_1PPV-070-1,1783425309016366800,SUCCESS,0,sipk/device1/data,"070,82.16,27.56,81.61,10.66,5.0,4.29,26.34,3.597217,98.762584,31.87,1.37,6.11,07/07/2026,18:55:09,RUN_20260707_185505_1PPV-070-1,1783425309016366800"
RUN_20260707_185505_1PPV,071,1,RUN_20260707_185505_1PPV-071-1,1783425309073813200,SUCCESS,0,sipk/device1/data,"071,89.8,28.92,84.06,71.73,6.67,3.43,25.21,3.6338,98.777182,68.15,0.44,22.83,07/07/2026,18:55:09,RUN_20260707_185505_1PPV-071-1,1783425309073813200"
RUN_20260707_185505_1PPV,072,1,RUN_20260707_185505_1PPV-072-1,1783425309130856700,SUCCESS,0,sipk/device1/data,"072,62.24,26.64,79.95,57.05,2.06,4.94,12.36,3.620205,98.539505,74.88,1.23,8.65,07/07/2026,18:55:09,RUN_20260707_185505_1PPV-072-1,1783425309130856700"
RUN_20260707_185505_1PPV,073,1,RUN_20260707_185505_1PPV-073-1,1783425309189018800,SUCCESS,0,sipk/device1/data,"073,63.05,31.29,88.32,72.04,2.25,3.82,12.67,3.630575,98.700077,62.97,3.09,26.97,07/07/2026,18:55:09,RUN_20260707_185505_1PPV-073-1,1783425309189018800"
RUN_20260707_185505_1PPV,074,1,RUN_20260707_185505_1PPV-074-1,1783425309244717400,SUCCESS,0,sipk/device1/data,"074,85.5,32.73,90.91,62.91,8.81,4.93,1.15,3.688039,98.722597,38.0,0.28,9.11,07/07/2026,18:55:09,RUN_20260707_185505_1PPV-074-1,1783425309244717400"
RUN_20260707_185505_1PPV,075,1,RUN_20260707_185505_1PPV-075-1,1783425309300369400,SUCCESS,0,sipk/device1/data,"075,62.43,32.25,90.05,40.35,6.72,4.63,8.64,3.512617,98.729803,49.71,3.45,10.13,07/07/2026,18:55:09,RUN_20260707_185505_1PPV-075-1,1783425309300369400"
RUN_20260707_185505_1PPV,076,1,RUN_20260707_185505_1PPV-076-1,1783425309356541200,SUCCESS,0,sipk/device1/data,"076,74.15,34.33,93.79,55.08,8.32,1.49,24.42,3.64288,98.55944,34.01,2.12,18.64,07/07/2026,18:55:09,RUN_20260707_185505_1PPV-076-1,1783425309356541200"
RUN_20260707_185505_1PPV,077,1,RUN_20260707_185505_1PPV-077-1,1783425309412208500,SUCCESS,0,sipk/device1/data,"077,75.99,33.56,92.41,55.21,7.97,0.56,21.02,3.678736,98.508362,20.75,3.47,21.35,07/07/2026,18:55:09,RUN_20260707_185505_1PPV-077-1,1783425309412208500"
RUN_20260707_185505_1PPV,078,1,RUN_20260707_185505_1PPV-078-1,1783425309468094400,SUCCESS,0,sipk/device1/data,"078,72.48,29.37,84.87,56.32,8.51,2.17,24.69,3.671767,98.564215,60.99,4.51,19.84,07/07/2026,18:55:09,RUN_20260707_185505_1PPV-078-1,1783425309468094400"
RUN_20260707_185505_1PPV,079,1,RUN_20260707_185505_1PPV-079-1,1783425309525951300,SUCCESS,0,sipk/device1/data,"079,73.64,25.38,77.68,66.69,1.49,2.04,13.38,3.6244,98.587712,7.13,4.67,22.52,07/07/2026,18:55:09,RUN_20260707_185505_1PPV-079-1,1783425309525951300"
RUN_20260707_185505_1PPV,080,1,RUN_20260707_185505_1PPV-080-1,1783425309581715600,SUCCESS,0,sipk/device1/data,"080,74.67,31.1,87.98,26.5,7.91,0.8,15.4,3.526075,98.501588,37.98,3.95,14.46,07/07/2026,18:55:09,RUN_20260707_185505_1PPV-080-1,1783425309581715600"
RUN_20260707_185505_1PPV,081,1,RUN_20260707_185505_1PPV-081-1,1783425309637352900,SUCCESS,0,sipk/device1/data,"081,66.84,32.47,90.45,50.56,1.09,3.79,6.76,3.603213,98.603639,0.17,2.41,22.64,07/07/2026,18:55:09,RUN_20260707_185505_1PPV-081-1,1783425309637352900"
RUN_20260707_185505_1PPV,082,1,RUN_20260707_185505_1PPV-082-1,1783425309692911600,SUCCESS,0,sipk/device1/data,"082,67.52,28.08,82.54,34.01,6.47,1.17,17.38,3.632006,98.794481,19.86,4.79,20.2,07/07/2026,18:55:09,RUN_20260707_185505_1PPV-082-1,1783425309692911600"
RUN_20260707_185505_1PPV,083,1,RUN_20260707_185505_1PPV-083-1,1783425309750207700,SUCCESS,0,sipk/device1/data,"083,82.83,27.31,81.16,26.37,2.13,3.78,13.73,3.505183,98.617716,3.84,1.82,27.94,07/07/2026,18:55:09,RUN_20260707_185505_1PPV-083-1,1783425309750207700"
RUN_20260707_185505_1PPV,084,1,RUN_20260707_185505_1PPV-084-1,1783425309806171400,SUCCESS,0,sipk/device1/data,"084,74.45,33.41,92.14,69.77,1.82,4.38,8.93,3.581482,98.656912,38.87,2.07,4.98,07/07/2026,18:55:09,RUN_20260707_185505_1PPV-084-1,1783425309806171400"
RUN_20260707_185505_1PPV,085,1,RUN_20260707_185505_1PPV-085-1,1783425309861843700,SUCCESS,0,sipk/device1/data,"085,66.75,26.92,80.46,11.96,4.53,3.01,26.48,3.519022,98.600999,79.45,0.61,28.28,07/07/2026,18:55:09,RUN_20260707_185505_1PPV-085-1,1783425309861843700"
RUN_20260707_185505_1PPV,086,1,RUN_20260707_185505_1PPV-086-1,1783425309917479400,SUCCESS,0,sipk/device1/data,"086,81.13,34.37,93.87,62.96,8.02,2.72,8.94,3.567696,98.576623,79.6,4.25,7.59,07/07/2026,18:55:09,RUN_20260707_185505_1PPV-086-1,1783425309917479400"
RUN_20260707_185505_1PPV,087,1,RUN_20260707_185505_1PPV-087-1,1783425309973453200,SUCCESS,0,sipk/device1/data,"087,87.31,30.56,87.01,65.48,9.17,2.18,9.68,3.587194,98.571729,32.98,1.33,15.34,07/07/2026,18:55:09,RUN_20260707_185505_1PPV-087-1,1783425309973453200"
