received_at,topic,run_id,device_id,payload_number,message_id,send_timestamp_ns,api_status,api_response,raw_payload
2026-07-07 11:58:33.270692,sipk/device1/data,RUN_20260707_185832_5PPV,005,3,RUN_20260707_185832_5PPV-005-3,1783425513203102500,200,"{""device_id"":""005"",""latency_ms"":69.721721,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-005-3"",""status"":""ok""}
","005,85.83,30.51,86.92,24.55,9.65,0.19,12.78,3.532141,98.52842,64.68,4.25,24.51,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-005-3,1783425513203102500"
2026-07-07 11:58:33.327050,sipk/device1/data,RUN_20260707_185832_5PPV,005,4,RUN_20260707_185832_5PPV-005-4,1783425513259221300,200,"{""device_id"":""005"",""latency_ms"":69.959312,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-005-4"",""status"":""ok""}
","005,84.21,32.2,89.96,48.63,8.37,3.76,20.97,3.63358,98.755452,74.1,4.62,25.61,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-005-4,1783425513259221300"
2026-07-07 11:58:33.383435,sipk/device1/data,RUN_20260707_185832_5PPV,005,5,RUN_20260707_185832_5PPV-005-5,1783425513315847200,200,"{""device_id"":""005"",""latency_ms"":69.716025,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-005-5"",""status"":""ok""}
","005,81.32,32.28,90.1,69.45,9.72,2.34,24.81,3.612642,98.763102,36.65,3.73,26.4,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-005-5,1783425513315847200"
2026-07-07 11:58:33.440044,sipk/device1/data,RUN_20260707_185832_5PPV,006,1,RUN_20260707_185832_5PPV-006-1,1783425513372390700,200,"{""device_id"":""006"",""latency_ms"":69.828602,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-006-1"",""status"":""ok""}
","006,62.71,26.53,79.75,52.72,7.42,3.89,18.52,3.624558,98.71815,55.35,2.9,9.73,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-006-1,1783425513372390700"
2026-07-07 11:58:33.496431,sipk/device1/data,RUN_20260707_185832_5PPV,006,2,RUN_20260707_185832_5PPV-006-2,1783425513428734800,200,"{""device_id"":""006"",""latency_ms"":69.7556,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-006-2"",""status"":""ok""}
","006,64.71,25.01,77.02,10.5,5.28,2.47,15.12,3.543625,98.708929,37.27,3.12,4.83,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-006-2,1783425513428734800"
2026-07-07 11:58:33.552947,sipk/device1/data,RUN_20260707_185832_5PPV,006,3,RUN_20260707_185832_5PPV-006-3,1783425513485439800,200,"{""device_id"":""006"",""latency_ms"":69.540833,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-006-3"",""status"":""ok""}
","006,77.41,32.83,91.09,73.09,1.88,4.15,20.32,3.669672,98.635731,41.8,2.19,8.4,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-006-3,1783425513485439800"
2026-07-07 11:58:33.609278,sipk/device1/data,RUN_20260707_185832_5PPV,006,4,RUN_20260707_185832_5PPV-006-4,1783425513541779400,200,"{""device_id"":""006"",""latency_ms"":69.556018,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-006-4"",""status"":""ok""}
","006,81.48,30.0,86.0,7.97,3.28,1.48,16.24,3.660943,98.746638,53.96,2.28,13.49,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-006-4,1783425513541779400"
2026-07-07 11:58:33.665740,sipk/device1/data,RUN_20260707_185832_5PPV,006,5,RUN_20260707_185832_5PPV-006-5,1783425513598232700,200,"{""device_id"":""006"",""latency_ms"":69.509768,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-006-5"",""status"":""ok""}
","006,75.94,29.29,84.72,71.71,9.65,4.97,21.94,3.638379,98.735906,11.9,0.81,26.79,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-006-5,1783425513598232700"
2026-07-07 11:58:33.721822,sipk/device1/data,RUN_20260707_185832_5PPV,007,1,RUN_20260707_185832_5PPV-007-1,1783425513654499800,200,"{""device_id"":""007"",""latency_ms"":69.365041,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-007-1"",""status"":""ok""}
","007,78.32,32.2,89.96,52.66,3.57,0.48,16.27,3.697292,98.683312,40.54,0.14,27.77,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-007-1,1783425513654499800"
2026-07-07 11:58:33.778242,sipk/device1/data,RUN_20260707_185832_5PPV,007,2,RUN_20260707_185832_5PPV-007-2,1783425513710695100,200,"{""device_id"":""007"",""latency_ms"":69.791207,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-007-2"",""status"":""ok""}
","007,88.51,25.08,77.14,26.3,5.11,2.07,16.19,3.636301,98.537095,8.7,4.09,15.17,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-007-2,1783425513710695100"
2026-07-07 11:58:33.837009,sipk/device1/data,RUN_20260707_185832_5PPV,007,3,RUN_20260707_185832_5PPV-007-3,1783425513768396200,200,"{""device_id"":""007"",""latency_ms"":70.774536,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-007-3"",""status"":""ok""}
","007,66.94,31.01,87.82,45.82,7.44,1.33,11.3,3.646168,98.750858,11.45,1.67,20.71,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-007-3,1783425513768396200"
2026-07-07 11:58:33.895035,sipk/device1/data,RUN_20260707_185832_5PPV,007,4,RUN_20260707_185832_5PPV-007-4,1783425513827355400,200,"{""device_id"":""007"",""latency_ms"":69.868192,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-007-4"",""status"":""ok""}
","007,61.44,25.06,77.11,76.01,7.9,4.11,21.88,3.527123,98.658502,52.54,0.7,3.66,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-007-4,1783425513827355400"
2026-07-07 11:58:33.953698,sipk/device1/data,RUN_20260707_185832_5PPV,007,5,RUN_20260707_185832_5PPV-007-5,1783425513885852100,200,"{""device_id"":""007"",""latency_ms"":70.919868,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-007-5"",""status"":""ok""}
","007,75.13,28.2,82.76,71.29,6.55,4.91,16.08,3.541831,98.696808,8.59,4.63,29.43,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-007-5,1783425513885852100"
2026-07-07 11:58:34.011222,sipk/device1/data,RUN_20260707_185832_5PPV,008,1,RUN_20260707_185832_5PPV-008-1,1783425513943516700,200,"{""device_id"":""008"",""latency_ms"":69.929201,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-008-1"",""status"":""ok""}
","008,74.35,31.78,89.2,18.42,3.06,0.78,13.77,3.581599,98.744241,42.76,2.06,2.02,07/07/2026,18:58:33,RUN_20260707_185832_5PPV-008-1,1783425513943516700"
2026-07-07 11:58:34.068702,sipk/device1/data,RUN_20260707_185832_5PPV,008,2,RUN_20260707_185832_5PPV-008-2,1783425514000995800,200,"{""device_id"":""008"",""latency_ms"":69.745221,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-008-2"",""status"":""ok""}
","008,70.22,28.71,83.68,20.31,7.12,4.64,11.2,3.589638,98.649008,27.43,3.41,4.22,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-008-2,1783425514000995800"
2026-07-07 11:58:34.130961,sipk/device1/data,RUN_20260707_185832_5PPV,008,3,RUN_20260707_185832_5PPV-008-3,1783425514058970900,200,"{""device_id"":""008"",""latency_ms"":74.151216,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-008-3"",""status"":""ok""}
","008,81.54,33.92,93.06,16.21,3.44,3.05,28.35,3.571965,98.766494,53.64,0.33,4.18,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-008-3,1783425514058970900"
2026-07-07 11:58:34.188024,sipk/device1/data,RUN_20260707_185832_5PPV,008,4,RUN_20260707_185832_5PPV-008-4,1783425514120313400,200,"{""device_id"":""008"",""latency_ms"":69.957271,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-008-4"",""status"":""ok""}
","008,79.11,32.18,89.92,51.7,2.4,0.69,13.47,3.575967,98.720579,75.69,4.2,4.39,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-008-4,1783425514120313400"
2026-07-07 11:58:34.244842,sipk/device1/data,RUN_20260707_185832_5PPV,008,5,RUN_20260707_185832_5PPV-008-5,1783425514177045300,200,"{""device_id"":""008"",""latency_ms"":69.781969,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-008-5"",""status"":""ok""}
","008,67.43,27.6,81.68,51.54,1.16,4.8,10.4,3.582644,98.794247,62.64,3.79,5.23,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-008-5,1783425514177045300"
2026-07-07 11:58:34.301406,sipk/device1/data,RUN_20260707_185832_5PPV,009,1,RUN_20260707_185832_5PPV-009-1,1783425514233772700,200,"{""device_id"":""009"",""latency_ms"":72.498271,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-009-1"",""status"":""ok""}
","009,63.24,32.39,90.3,6.46,4.38,2.56,5.15,3.576531,98.627528,3.13,4.96,7.36,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-009-1,1783425514233772700"
2026-07-07 11:58:34.357749,sipk/device1/data,RUN_20260707_185832_5PPV,009,2,RUN_20260707_185832_5PPV-009-2,1783425514290218400,200,"{""device_id"":""009"",""latency_ms"":69.512116,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-009-2"",""status"":""ok""}
","009,77.73,32.39,90.3,22.69,2.56,0.63,23.37,3.557143,98.776144,40.38,2.23,9.6,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-009-2,1783425514290218400"
2026-07-07 11:58:34.414630,sipk/device1/data,RUN_20260707_185832_5PPV,009,3,RUN_20260707_185832_5PPV-009-3,1783425514346737100,200,"{""device_id"":""009"",""latency_ms"":70.160091,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-009-3"",""status"":""ok""}
","009,88.87,33.68,92.62,50.03,1.32,0.65,25.08,3.635369,98.729053,40.02,1.44,10.92,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-009-3,1783425514346737100"
2026-07-07 11:58:34.471987,sipk/device1/data,RUN_20260707_185832_5PPV,009,4,RUN_20260707_185832_5PPV-009-4,1783425514404245900,200,"{""device_id"":""009"",""latency_ms"":69.98787,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-009-4"",""status"":""ok""}
","009,79.02,31.48,88.66,68.24,4.8,1.63,19.51,3.620277,98.618543,63.58,3.21,8.81,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-009-4,1783425514404245900"
2026-07-07 11:58:34.529583,sipk/device1/data,RUN_20260707_185832_5PPV,009,5,RUN_20260707_185832_5PPV-009-5,1783425514462148800,200,"{""device_id"":""009"",""latency_ms"":69.466823,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-009-5"",""status"":""ok""}
","009,82.4,31.2,88.16,6.66,1.33,1.54,16.3,3.682897,98.733279,74.01,1.28,23.56,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-009-5,1783425514462148800"
2026-07-07 11:58:34.586775,sipk/device1/data,RUN_20260707_185832_5PPV,010,1,RUN_20260707_185832_5PPV-010-1,1783425514519382600,200,"{""device_id"":""010"",""latency_ms"":69.507086,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-010-1"",""status"":""ok""}
","010,74.57,25.95,78.71,41.78,6.45,4.52,27.41,3.657623,98.684971,13.88,2.16,23.12,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-010-1,1783425514519382600"
2026-07-07 11:58:34.643472,sipk/device1/data,RUN_20260707_185832_5PPV,010,2,RUN_20260707_185832_5PPV-010-2,1783425514575856000,200,"{""device_id"":""010"",""latency_ms"":69.818202,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-010-2"",""status"":""ok""}
","010,87.13,30.97,87.75,61.72,5.93,2.81,29.62,3.569713,98.564986,13.64,2.71,23.04,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-010-2,1783425514575856000"
2026-07-07 11:58:34.699543,sipk/device1/data,RUN_20260707_185832_5PPV,010,3,RUN_20260707_185832_5PPV-010-3,1783425514632081200,200,"{""device_id"":""010"",""latency_ms"":69.665484,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-010-3"",""status"":""ok""}
","010,83.18,30.96,87.73,26.44,3.13,4.66,10.77,3.638244,98.683386,75.61,2.1,4.12,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-010-3,1783425514632081200"
2026-07-07 11:58:34.755570,sipk/device1/data,RUN_20260707_185832_5PPV,010,4,RUN_20260707_185832_5PPV-010-4,1783425514687960700,200,"{""device_id"":""010"",""latency_ms"":69.800201,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-010-4"",""status"":""ok""}
","010,63.0,30.8,87.44,8.55,7.3,0.32,15.53,3.691624,98.548252,49.35,4.78,26.48,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-010-4,1783425514687960700"
2026-07-07 11:58:34.812760,sipk/device1/data,RUN_20260707_185832_5PPV,010,5,RUN_20260707_185832_5PPV-010-5,1783425514745076500,200,"{""device_id"":""010"",""latency_ms"":69.691576,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-010-5"",""status"":""ok""}
","010,72.45,26.28,79.3,39.98,2.38,2.22,29.26,3.695577,98.767204,28.8,4.86,3.86,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-010-5,1783425514745076500"
2026-07-07 11:58:34.868997,sipk/device1/data,RUN_20260707_185832_5PPV,011,1,RUN_20260707_185832_5PPV-011-1,1783425514801552900,200,"{""device_id"":""011"",""latency_ms"":69.539331,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-011-1"",""status"":""ok""}
","011,78.01,34.78,94.6,42.13,8.25,1.38,14.59,3.57849,98.691929,46.65,2.73,22.26,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-011-1,1783425514801552900"
2026-07-07 11:58:34.925035,sipk/device1/data,RUN_20260707_185832_5PPV,011,2,RUN_20260707_185832_5PPV-011-2,1783425514857521500,200,"{""device_id"":""011"",""latency_ms"":69.679792,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-011-2"",""status"":""ok""}
","011,81.78,25.64,78.15,42.55,7.1,0.65,28.67,3.618387,98.507346,76.55,4.74,11.54,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-011-2,1783425514857521500"
2026-07-07 11:58:34.981705,sipk/device1/data,RUN_20260707_185832_5PPV,011,3,RUN_20260707_185832_5PPV-011-3,1783425514913990100,200,"{""device_id"":""011"",""latency_ms"":69.802847,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-011-3"",""status"":""ok""}
","011,71.97,28.48,83.26,34.38,7.73,2.83,20.31,3.660248,98.64888,36.3,3.87,1.28,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-011-3,1783425514913990100"
2026-07-07 11:58:35.038865,sipk/device1/data,RUN_20260707_185832_5PPV,011,4,RUN_20260707_185832_5PPV-011-4,1783425514970603100,200,"{""device_id"":""011"",""latency_ms"":70.512002,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-011-4"",""status"":""ok""}
","011,63.56,25.07,77.13,5.43,1.08,4.7,5.23,3.640532,98.511778,71.16,1.03,21.02,07/07/2026,18:58:34,RUN_20260707_185832_5PPV-011-4,1783425514970603100"
2026-07-07 11:58:35.094960,sipk/device1/data,RUN_20260707_185832_5PPV,011,5,RUN_20260707_185832_5PPV-011-5,1783425515027500200,200,"{""device_id"":""011"",""latency_ms"":69.716683,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-011-5"",""status"":""ok""}
","011,69.32,34.27,93.69,70.08,4.97,2.0,2.44,3.698586,98.58929,23.87,1.28,11.96,07/07/2026,18:58:35,RUN_20260707_185832_5PPV-011-5,1783425515027500200"
2026-07-07 11:58:35.151440,sipk/device1/data,RUN_20260707_185832_5PPV,012,1,RUN_20260707_185832_5PPV-012-1,1783425515083458600,200,"{""device_id"":""012"",""latency_ms"":70.432787,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-012-1"",""status"":""ok""}
","012,67.58,33.25,91.85,47.65,0.73,2.46,4.59,3.655435,98.783436,70.83,2.57,4.86,07/07/2026,18:58:35,RUN_20260707_185832_5PPV-012-1,1783425515083458600"
2026-07-07 11:58:35.207941,sipk/device1/data,RUN_20260707_185832_5PPV,012,2,RUN_20260707_185832_5PPV-012-2,1783425515140502000,200,"{""device_id"":""012"",""latency_ms"":69.762662,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-012-2"",""status"":""ok""}
","012,66.0,33.94,93.09,7.13,7.09,2.34,16.69,3.553845,98.546251,62.9,1.98,1.71,07/07/2026,18:58:35,RUN_20260707_185832_5PPV-012-2,1783425515140502000"
2026-07-07 11:58:35.264530,sipk/device1/data,RUN_20260707_185832_5PPV,012,3,RUN_20260707_185832_5PPV-012-3,1783425515196588500,200,"{""device_id"":""012"",""latency_ms"":69.961698,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185832_5PPV-012-3"",""status"":""ok""}
","012,68.9,29.8,85.64,23.38,7.2,1.78,21.48,3.552791,98.794474,40.24,1.62,2.56,07/07/2026,18:58:35,RUN_20260707_185832_5PPV-012-3,1783425515196588500"
