received_at,topic,run_id,device_id,payload_number,message_id,send_timestamp_ns,api_status,api_response,raw_payload
2026-07-07 12:01:57.032393,sipk/device1/data,RUN_20260707_190156_10PPV,003,1,RUN_20260707_190156_10PPV-003-1,1783425716963618100,200,"{""device_id"":""003"",""latency_ms"":70.842659,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-003-1"",""status"":""ok""}
","003,80.31,34.95,94.91,55.63,6.26,3.04,6.86,3.623554,98.561176,4.68,3.22,19.55,07/07/2026,19:01:56,RUN_20260707_190156_10PPV-003-1,1783425716963618100"
2026-07-07 12:01:57.089462,sipk/device1/data,RUN_20260707_190156_10PPV,003,2,RUN_20260707_190156_10PPV-003-2,1783425717020943400,200,"{""device_id"":""003"",""latency_ms"":70.594687,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-003-2"",""status"":""ok""}
","003,73.51,33.36,92.05,39.79,6.46,4.13,15.95,3.642916,98.772072,34.79,4.03,21.17,07/07/2026,19:01:57,RUN_20260707_190156_10PPV-003-2,1783425717020943400"
2026-07-07 12:01:57.145769,sipk/device1/data,RUN_20260707_190156_10PPV,003,3,RUN_20260707_190156_10PPV-003-3,1783425717077450200,200,"{""device_id"":""003"",""latency_ms"":70.380186,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-003-3"",""status"":""ok""}
","003,72.33,28.36,83.05,7.02,4.85,4.9,23.47,3.603105,98.502369,65.05,0.61,16.13,07/07/2026,19:01:57,RUN_20260707_190156_10PPV-003-3,1783425717077450200"
2026-07-07 12:01:57.202937,sipk/device1/data,RUN_20260707_190156_10PPV,003,4,RUN_20260707_190156_10PPV-003-4,1783425717134504600,200,"{""device_id"":""003"",""latency_ms"":70.719285,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-003-4"",""status"":""ok""}
","003,79.39,33.08,91.54,23.75,9.31,2.31,16.5,3.608427,98.745339,58.64,4.97,19.3,07/07/2026,19:01:57,RUN_20260707_190156_10PPV-003-4,1783425717134504600"
2026-07-07 12:01:57.260007,sipk/device1/data,RUN_20260707_190156_10PPV,003,5,RUN_20260707_190156_10PPV-003-5,1783425717191588500,200,"{""device_id"":""003"",""latency_ms"":70.519312,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-003-5"",""status"":""ok""}
","003,64.2,28.12,82.62,25.77,6.32,3.57,26.79,3.608178,98.653781,49.75,4.54,7.33,07/07/2026,19:01:57,RUN_20260707_190156_10PPV-003-5,1783425717191588500"
2026-07-07 12:01:57.317104,sipk/device1/data,RUN_20260707_190156_10PPV,003,6,RUN_20260707_190156_10PPV-003-6,1783425717248797300,200,"{""device_id"":""003"",""latency_ms"":70.291323,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-003-6"",""status"":""ok""}
","003,60.52,29.74,85.53,23.03,3.24,4.94,10.07,3.691949,98.526636,35.6,2.24,14.52,07/07/2026,19:01:57,RUN_20260707_190156_10PPV-003-6,1783425717248797300"
2026-07-07 12:01:57.374904,sipk/device1/data,RUN_20260707_190156_10PPV,003,7,RUN_20260707_190156_10PPV-003-7,1783425717306173600,200,"{""device_id"":""003"",""latency_ms"":70.975288,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-003-7"",""status"":""ok""}
","003,64.19,32.12,89.82,23.33,9.53,1.07,29.03,3.537746,98.743714,37.73,3.37,22.27,07/07/2026,19:01:57,RUN_20260707_190156_10PPV-003-7,1783425717306173600"
2026-07-07 12:01:57.433403,sipk/device1/data,RUN_20260707_190156_10PPV,003,8,RUN_20260707_190156_10PPV-003-8,1783425717364892700,200,"{""device_id"":""003"",""latency_ms"":70.529802,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-003-8"",""status"":""ok""}
","003,70.76,27.89,82.2,73.94,5.68,2.91,18.58,3.518384,98.54766,68.16,1.55,13.53,07/07/2026,19:01:57,RUN_20260707_190156_10PPV-003-8,1783425717364892700"
2026-07-07 12:01:57.490084,sipk/device1/data,RUN_20260707_190156_10PPV,003,9,RUN_20260707_190156_10PPV-003-9,1783425717421741500,200,"{""device_id"":""003"",""latency_ms"":70.563164,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-003-9"",""status"":""ok""}
","003,73.22,34.72,94.5,13.3,6.98,3.04,10.46,3.695521,98.616704,44.74,3.54,27.85,07/07/2026,19:01:57,RUN_20260707_190156_10PPV-003-9,1783425717421741500"
2026-07-07 12:01:57.546186,sipk/device1/data,RUN_20260707_190156_10PPV,003,10,RUN_20260707_190156_10PPV-003-10,1783425717478115100,200,"{""device_id"":""003"",""latency_ms"":70.223141,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-003-10"",""status"":""ok""}
","003,89.47,30.48,86.86,61.5,4.91,2.52,25.96,3.505723,98.512506,23.25,3.49,13.43,07/07/2026,19:01:57,RUN_20260707_190156_10PPV-003-10,1783425717478115100"
2026-07-07 12:01:57.603423,sipk/device1/data,RUN_20260707_190156_10PPV,004,1,RUN_20260707_190156_10PPV-004-1,1783425717535258600,200,"{""device_id"":""004"",""latency_ms"":70.446833,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-004-1"",""status"":""ok""}
","004,80.71,33.07,91.53,27.54,6.18,3.37,5.05,3.503638,98.629999,22.5,1.5,11.07,07/07/2026,19:01:57,RUN_20260707_190156_10PPV-004-1,1783425717535258600"
2026-07-07 12:01:57.660588,sipk/device1/data,RUN_20260707_190156_10PPV,004,2,RUN_20260707_190156_10PPV-004-2,1783425717592243400,200,"{""device_id"":""004"",""latency_ms"":70.380991,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-004-2"",""status"":""ok""}
","004,67.13,33.98,93.16,46.3,7.93,2.8,15.79,3.564665,98.647092,39.24,4.61,7.89,07/07/2026,19:01:57,RUN_20260707_190156_10PPV-004-2,1783425717592243400"
2026-07-07 12:01:57.717528,sipk/device1/data,RUN_20260707_190156_10PPV,004,3,RUN_20260707_190156_10PPV-004-3,1783425717649085800,200,"{""device_id"":""004"",""latency_ms"":70.475256,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-004-3"",""status"":""ok""}
","004,77.76,28.97,84.15,52.76,0.98,4.45,20.27,3.575435,98.741745,22.45,0.28,15.15,07/07/2026,19:01:57,RUN_20260707_190156_10PPV-004-3,1783425717649085800"
2026-07-07 12:01:57.774117,sipk/device1/data,RUN_20260707_190156_10PPV,004,4,RUN_20260707_190156_10PPV-004-4,1783425717705923900,200,"{""device_id"":""004"",""latency_ms"":70.191948,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-004-4"",""status"":""ok""}
","004,81.94,31.48,88.66,6.14,7.8,1.39,27.69,3.510253,98.549373,53.99,0.68,6.17,07/07/2026,19:01:57,RUN_20260707_190156_10PPV-004-4,1783425717705923900"
2026-07-07 12:01:57.830617,sipk/device1/data,RUN_20260707_190156_10PPV,004,5,RUN_20260707_190156_10PPV-004-5,1783425717762190200,200,"{""device_id"":""004"",""latency_ms"":70.482192,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-004-5"",""status"":""ok""}
","004,84.5,29.84,85.71,41.32,9.66,3.33,9.03,3.622923,98.555856,49.22,2.34,9.88,07/07/2026,19:01:57,RUN_20260707_190156_10PPV-004-5,1783425717762190200"
2026-07-07 12:01:57.887313,sipk/device1/data,RUN_20260707_190156_10PPV,004,6,RUN_20260707_190156_10PPV-004-6,1783425717818931200,200,"{""device_id"":""004"",""latency_ms"":70.503456,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-004-6"",""status"":""ok""}
","004,60.81,31.78,89.2,56.12,9.24,0.93,4.68,3.608432,98.503134,46.24,3.03,24.46,07/07/2026,19:01:57,RUN_20260707_190156_10PPV-004-6,1783425717818931200"
2026-07-07 12:01:57.945575,sipk/device1/data,RUN_20260707_190156_10PPV,004,7,RUN_20260707_190156_10PPV-004-7,1783425717877117200,200,"{""device_id"":""004"",""latency_ms"":70.485479,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-004-7"",""status"":""ok""}
","004,87.67,32.59,90.66,75.41,3.83,0.28,13.81,3.554564,98.670287,4.0,3.32,7.84,07/07/2026,19:01:57,RUN_20260707_190156_10PPV-004-7,1783425717877117200"
2026-07-07 12:01:58.002868,sipk/device1/data,RUN_20260707_190156_10PPV,004,8,RUN_20260707_190156_10PPV-004-8,1783425717934759100,200,"{""device_id"":""004"",""latency_ms"":70.38488,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-004-8"",""status"":""ok""}
","004,73.63,33.16,91.69,57.96,4.07,2.14,26.74,3.638382,98.716705,65.41,0.23,22.04,07/07/2026,19:01:57,RUN_20260707_190156_10PPV-004-8,1783425717934759100"
2026-07-07 12:01:58.061079,sipk/device1/data,RUN_20260707_190156_10PPV,004,9,RUN_20260707_190156_10PPV-004-9,1783425717991675900,200,"{""device_id"":""004"",""latency_ms"":72.061877,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-004-9"",""status"":""ok""}
","004,81.25,33.95,93.11,9.71,7.26,4.43,22.05,3.58232,98.765901,14.26,3.28,25.08,07/07/2026,19:01:57,RUN_20260707_190156_10PPV-004-9,1783425717991675900"
2026-07-07 12:01:58.117622,sipk/device1/data,RUN_20260707_190156_10PPV,004,10,RUN_20260707_190156_10PPV-004-10,1783425718049135800,200,"{""device_id"":""004"",""latency_ms"":70.5229,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-004-10"",""status"":""ok""}
","004,86.06,32.81,91.06,20.99,5.32,4.62,29.28,3.669933,98.56066,37.18,0.75,29.4,07/07/2026,19:01:58,RUN_20260707_190156_10PPV-004-10,1783425718049135800"
2026-07-07 12:01:58.174193,sipk/device1/data,RUN_20260707_190156_10PPV,005,1,RUN_20260707_190156_10PPV-005-1,1783425718105999000,200,"{""device_id"":""005"",""latency_ms"":70.330778,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-005-1"",""status"":""ok""}
","005,78.22,26.7,80.06,26.6,3.6,3.98,26.61,3.603062,98.505344,16.56,0.27,20.91,07/07/2026,19:01:58,RUN_20260707_190156_10PPV-005-1,1783425718105999000"
2026-07-07 12:01:58.232098,sipk/device1/data,RUN_20260707_190156_10PPV,005,2,RUN_20260707_190156_10PPV-005-2,1783425718163668900,200,"{""device_id"":""005"",""latency_ms"":70.554013,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-005-2"",""status"":""ok""}
","005,67.26,27.29,81.12,44.74,4.66,0.71,3.06,3.640908,98.535956,54.35,0.76,3.73,07/07/2026,19:01:58,RUN_20260707_190156_10PPV-005-2,1783425718163668900"
2026-07-07 12:01:58.290030,sipk/device1/data,RUN_20260707_190156_10PPV,005,3,RUN_20260707_190156_10PPV-005-3,1783425718221547300,200,"{""device_id"":""005"",""latency_ms"":70.469842,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-005-3"",""status"":""ok""}
","005,81.05,34.64,94.35,66.35,3.69,2.31,5.17,3.505667,98.539215,55.1,1.93,5.85,07/07/2026,19:01:58,RUN_20260707_190156_10PPV-005-3,1783425718221547300"
2026-07-07 12:01:58.347762,sipk/device1/data,RUN_20260707_190156_10PPV,005,4,RUN_20260707_190156_10PPV-005-4,1783425718279300400,200,"{""device_id"":""005"",""latency_ms"":70.633029,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-005-4"",""status"":""ok""}
","005,75.54,34.79,94.62,75.85,5.13,0.22,16.46,3.610683,98.778391,78.22,0.47,26.76,07/07/2026,19:01:58,RUN_20260707_190156_10PPV-005-4,1783425718279300400"
2026-07-07 12:01:58.403252,sipk/device1/data,RUN_20260707_190156_10PPV,005,5,RUN_20260707_190156_10PPV-005-5,1783425718335197500,200,"{""device_id"":""005"",""latency_ms"":70.252955,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-005-5"",""status"":""ok""}
","005,79.45,27.05,80.69,31.45,7.35,4.22,7.3,3.686676,98.500521,65.17,0.17,20.18,07/07/2026,19:01:58,RUN_20260707_190156_10PPV-005-5,1783425718335197500"
2026-07-07 12:01:58.459329,sipk/device1/data,RUN_20260707_190156_10PPV,005,6,RUN_20260707_190156_10PPV-005-6,1783425718391235200,200,"{""device_id"":""005"",""latency_ms"":70.217087,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-005-6"",""status"":""ok""}
","005,84.62,29.53,85.15,54.36,2.92,2.23,5.64,3.575843,98.61453,59.99,3.34,17.26,07/07/2026,19:01:58,RUN_20260707_190156_10PPV-005-6,1783425718391235200"
2026-07-07 12:01:58.516474,sipk/device1/data,RUN_20260707_190156_10PPV,005,7,RUN_20260707_190156_10PPV-005-7,1783425718447898700,200,"{""device_id"":""005"",""latency_ms"":70.620683,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-005-7"",""status"":""ok""}
","005,60.33,26.74,80.13,67.65,0.6,1.26,19.31,3.512719,98.660496,23.76,1.44,10.7,07/07/2026,19:01:58,RUN_20260707_190156_10PPV-005-7,1783425718447898700"
2026-07-07 12:01:58.572857,sipk/device1/data,RUN_20260707_190156_10PPV,005,8,RUN_20260707_190156_10PPV-005-8,1783425718504760100,200,"{""device_id"":""005"",""latency_ms"":70.08793,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-005-8"",""status"":""ok""}
","005,76.95,26.61,79.9,59.53,3.98,3.74,1.39,3.630292,98.604488,41.73,1.91,27.86,07/07/2026,19:01:58,RUN_20260707_190156_10PPV-005-8,1783425718504760100"
2026-07-07 12:01:58.629885,sipk/device1/data,RUN_20260707_190156_10PPV,005,9,RUN_20260707_190156_10PPV-005-9,1783425718560764400,200,"{""device_id"":""005"",""latency_ms"":71.148668,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-005-9"",""status"":""ok""}
","005,83.78,27.19,80.94,15.6,0.58,1.77,11.23,3.541249,98.534407,46.26,2.25,20.13,07/07/2026,19:01:58,RUN_20260707_190156_10PPV-005-9,1783425718560764400"
2026-07-07 12:01:58.686617,sipk/device1/data,RUN_20260707_190156_10PPV,005,10,RUN_20260707_190156_10PPV-005-10,1783425718617948400,200,"{""device_id"":""005"",""latency_ms"":70.88687,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-005-10"",""status"":""ok""}
","005,73.64,26.06,78.91,10.65,4.43,1.22,14.93,3.545881,98.677566,53.09,1.72,29.35,07/07/2026,19:01:58,RUN_20260707_190156_10PPV-005-10,1783425718617948400"
2026-07-07 12:01:58.744804,sipk/device1/data,RUN_20260707_190156_10PPV,006,1,RUN_20260707_190156_10PPV-006-1,1783425718676182900,200,"{""device_id"":""006"",""latency_ms"":70.679706,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-006-1"",""status"":""ok""}
","006,72.34,25.4,77.72,14.14,7.31,1.34,21.79,3.608177,98.51445,77.36,3.72,29.77,07/07/2026,19:01:58,RUN_20260707_190156_10PPV-006-1,1783425718676182900"
2026-07-07 12:01:58.802568,sipk/device1/data,RUN_20260707_190156_10PPV,006,2,RUN_20260707_190156_10PPV-006-2,1783425718733829700,200,"{""device_id"":""006"",""latency_ms"":70.885447,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-006-2"",""status"":""ok""}
","006,84.94,30.0,86.0,65.96,4.76,0.38,17.64,3.531125,98.755384,27.77,0.13,19.77,07/07/2026,19:01:58,RUN_20260707_190156_10PPV-006-2,1783425718733829700"
2026-07-07 12:01:58.859932,sipk/device1/data,RUN_20260707_190156_10PPV,006,3,RUN_20260707_190156_10PPV-006-3,1783425718791159900,200,"{""device_id"":""006"",""latency_ms"":71.006512,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-006-3"",""status"":""ok""}
","006,74.86,28.8,83.84,19.66,5.05,0.55,1.19,3.642861,98.536382,40.53,2.1,4.19,07/07/2026,19:01:58,RUN_20260707_190156_10PPV-006-3,1783425718791159900"
2026-07-07 12:01:58.916974,sipk/device1/data,RUN_20260707_190156_10PPV,006,4,RUN_20260707_190156_10PPV-006-4,1783425718848439900,200,"{""device_id"":""006"",""latency_ms"":70.671048,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-006-4"",""status"":""ok""}
","006,82.45,27.98,82.36,79.75,7.11,4.9,25.53,3.675216,98.756167,37.23,0.15,13.1,07/07/2026,19:01:58,RUN_20260707_190156_10PPV-006-4,1783425718848439900"
2026-07-07 12:01:58.974253,sipk/device1/data,RUN_20260707_190156_10PPV,006,5,RUN_20260707_190156_10PPV-006-5,1783425718905766800,200,"{""device_id"":""006"",""latency_ms"":70.627618,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-006-5"",""status"":""ok""}
","006,77.17,34.43,93.97,42.49,9.65,1.78,23.05,3.634839,98.701114,61.59,0.69,14.18,07/07/2026,19:01:58,RUN_20260707_190156_10PPV-006-5,1783425718905766800"
2026-07-07 12:01:59.031828,sipk/device1/data,RUN_20260707_190156_10PPV,006,6,RUN_20260707_190156_10PPV-006-6,1783425718962757400,200,"{""device_id"":""006"",""latency_ms"":71.642353,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-006-6"",""status"":""ok""}
","006,63.18,34.95,94.91,47.72,8.32,1.08,19.44,3.563563,98.629171,60.09,1.81,14.16,07/07/2026,19:01:58,RUN_20260707_190156_10PPV-006-6,1783425718962757400"
2026-07-07 12:01:59.088709,sipk/device1/data,RUN_20260707_190156_10PPV,006,7,RUN_20260707_190156_10PPV-006-7,1783425719020514400,200,"{""device_id"":""006"",""latency_ms"":70.720268,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-006-7"",""status"":""ok""}
","006,76.56,33.28,91.9,56.61,4.63,1.4,23.93,3.599646,98.547805,1.59,1.33,25.83,07/07/2026,19:01:59,RUN_20260707_190156_10PPV-006-7,1783425719020514400"
2026-07-07 12:01:59.147068,sipk/device1/data,RUN_20260707_190156_10PPV,006,8,RUN_20260707_190156_10PPV-006-8,1783425719077368700,200,"{""device_id"":""006"",""latency_ms"":71.942666,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-006-8"",""status"":""ok""}
","006,78.95,34.34,93.81,73.05,3.54,4.4,5.81,3.602599,98.704405,62.46,0.62,29.43,07/07/2026,19:01:59,RUN_20260707_190156_10PPV-006-8,1783425719077368700"
2026-07-07 12:01:59.204440,sipk/device1/data,RUN_20260707_190156_10PPV,006,9,RUN_20260707_190156_10PPV-006-9,1783425719135924400,200,"{""device_id"":""006"",""latency_ms"":70.511755,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-006-9"",""status"":""ok""}
","006,89.05,29.1,84.38,35.09,7.97,4.04,9.42,3.591478,98.746665,41.62,3.96,6.96,07/07/2026,19:01:59,RUN_20260707_190156_10PPV-006-9,1783425719135924400"
2026-07-07 12:01:59.261237,sipk/device1/data,RUN_20260707_190156_10PPV,006,10,RUN_20260707_190156_10PPV-006-10,1783425719192873100,200,"{""device_id"":""006"",""latency_ms"":70.468701,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-006-10"",""status"":""ok""}
","006,78.19,34.73,94.51,26.51,8.07,2.17,13.89,3.58012,98.607475,7.07,1.76,23.61,07/07/2026,19:01:59,RUN_20260707_190156_10PPV-006-10,1783425719192873100"
2026-07-07 12:01:59.318595,sipk/device1/data,RUN_20260707_190156_10PPV,007,1,RUN_20260707_190156_10PPV-007-1,1783425719250040000,200,"{""device_id"":""007"",""latency_ms"":70.768498,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-007-1"",""status"":""ok""}
","007,87.0,32.34,90.21,52.98,0.59,3.88,13.78,3.51871,98.574001,5.8,1.71,4.43,07/07/2026,19:01:59,RUN_20260707_190156_10PPV-007-1,1783425719250040000"
2026-07-07 12:01:59.374713,sipk/device1/data,RUN_20260707_190156_10PPV,007,2,RUN_20260707_190156_10PPV-007-2,1783425719306469500,200,"{""device_id"":""007"",""latency_ms"":70.446586,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-007-2"",""status"":""ok""}
","007,72.4,27.01,80.62,74.01,6.08,3.35,15.3,3.59848,98.585627,76.91,0.63,8.87,07/07/2026,19:01:59,RUN_20260707_190156_10PPV-007-2,1783425719306469500"
2026-07-07 12:01:59.432948,sipk/device1/data,RUN_20260707_190156_10PPV,007,3,RUN_20260707_190156_10PPV-007-3,1783425719364526700,200,"{""device_id"":""007"",""latency_ms"":70.371914,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_190156_10PPV-007-3"",""status"":""ok""}
","007,87.31,26.9,80.42,32.38,9.3,0.99,21.69,3.651231,98.600361,11.53,4.36,4.26,07/07/2026,19:01:59,RUN_20260707_190156_10PPV-007-3,1783425719364526700"
