received_at,topic,run_id,device_id,payload_number,message_id,send_timestamp_ns,api_status,api_response,raw_payload
2026-07-07 11:56:34.654028,sipk/device1/data,RUN_20260707_185634_2PPV,007,1,RUN_20260707_185634_2PPV-007-1,1783425394587044300,200,"{""device_id"":""007"",""latency_ms"":69.062725,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-007-1"",""status"":""ok""}
","007,74.08,27.87,82.17,75.0,1.57,3.97,11.14,3.578504,98.720822,68.17,0.38,15.63,07/07/2026,18:56:34,RUN_20260707_185634_2PPV-007-1,1783425394587044300"
2026-07-07 11:56:34.713627,sipk/device1/data,RUN_20260707_185634_2PPV,007,2,RUN_20260707_185634_2PPV-007-2,1783425394646334800,200,"{""device_id"":""007"",""latency_ms"":69.354555,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-007-2"",""status"":""ok""}
","007,71.61,28.81,83.86,78.09,9.48,0.84,6.27,3.555507,98.59802,55.18,1.62,9.19,07/07/2026,18:56:34,RUN_20260707_185634_2PPV-007-2,1783425394646334800"
2026-07-07 11:56:34.770033,sipk/device1/data,RUN_20260707_185634_2PPV,008,1,RUN_20260707_185634_2PPV-008-1,1783425394702885200,200,"{""device_id"":""008"",""latency_ms"":69.489746,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-008-1"",""status"":""ok""}
","008,80.38,25.79,78.42,69.49,4.98,1.66,3.56,3.530902,98.548839,17.13,4.77,11.32,07/07/2026,18:56:34,RUN_20260707_185634_2PPV-008-1,1783425394702885200"
2026-07-07 11:56:34.827990,sipk/device1/data,RUN_20260707_185634_2PPV,008,2,RUN_20260707_185634_2PPV-008-2,1783425394760732700,200,"{""device_id"":""008"",""latency_ms"":69.441771,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-008-2"",""status"":""ok""}
","008,60.31,28.21,82.78,21.77,8.37,0.61,3.65,3.552484,98.668389,66.7,2.8,8.05,07/07/2026,18:56:34,RUN_20260707_185634_2PPV-008-2,1783425394760732700"
2026-07-07 11:56:34.884584,sipk/device1/data,RUN_20260707_185634_2PPV,009,1,RUN_20260707_185634_2PPV-009-1,1783425394817271500,200,"{""device_id"":""009"",""latency_ms"":69.340756,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-009-1"",""status"":""ok""}
","009,70.15,28.6,83.48,28.89,7.2,4.2,25.8,3.601054,98.591015,21.28,0.58,25.4,07/07/2026,18:56:34,RUN_20260707_185634_2PPV-009-1,1783425394817271500"
2026-07-07 11:56:34.941402,sipk/device1/data,RUN_20260707_185634_2PPV,009,2,RUN_20260707_185634_2PPV-009-2,1783425394874379100,200,"{""device_id"":""009"",""latency_ms"":69.137731,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-009-2"",""status"":""ok""}
","009,65.12,28.27,82.89,75.19,6.25,3.35,4.61,3.631496,98.511994,19.99,2.22,28.63,07/07/2026,18:56:34,RUN_20260707_185634_2PPV-009-2,1783425394874379100"
2026-07-07 11:56:34.998656,sipk/device1/data,RUN_20260707_185634_2PPV,010,1,RUN_20260707_185634_2PPV-010-1,1783425394930829200,200,"{""device_id"":""010"",""latency_ms"":70.090996,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-010-1"",""status"":""ok""}
","010,81.87,26.48,79.66,33.6,9.35,3.12,10.39,3.697274,98.548411,18.42,0.3,7.64,07/07/2026,18:56:34,RUN_20260707_185634_2PPV-010-1,1783425394930829200"
2026-07-07 11:56:35.056400,sipk/device1/data,RUN_20260707_185634_2PPV,010,2,RUN_20260707_185634_2PPV-010-2,1783425394988609100,200,"{""device_id"":""010"",""latency_ms"":69.86106,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-010-2"",""status"":""ok""}
","010,85.53,33.38,92.08,66.26,8.46,1.13,5.34,3.612621,98.687087,29.92,0.36,7.37,07/07/2026,18:56:34,RUN_20260707_185634_2PPV-010-2,1783425394988609100"
2026-07-07 11:56:35.113001,sipk/device1/data,RUN_20260707_185634_2PPV,011,1,RUN_20260707_185634_2PPV-011-1,1783425395045282300,200,"{""device_id"":""011"",""latency_ms"":69.898074,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-011-1"",""status"":""ok""}
","011,67.77,25.54,77.97,44.73,5.63,0.73,12.55,3.678777,98.514401,33.36,1.42,8.37,07/07/2026,18:56:35,RUN_20260707_185634_2PPV-011-1,1783425395045282300"
2026-07-07 11:56:35.168795,sipk/device1/data,RUN_20260707_185634_2PPV,011,2,RUN_20260707_185634_2PPV-011-2,1783425395101881400,200,"{""device_id"":""011"",""latency_ms"":69.050353,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-011-2"",""status"":""ok""}
","011,61.82,29.27,84.69,71.43,3.23,2.48,3.93,3.6766,98.690163,4.36,0.43,6.19,07/07/2026,18:56:35,RUN_20260707_185634_2PPV-011-2,1783425395101881400"
2026-07-07 11:56:35.228045,sipk/device1/data,RUN_20260707_185634_2PPV,012,1,RUN_20260707_185634_2PPV-012-1,1783425395159763600,200,"{""device_id"":""012"",""latency_ms"":70.477247,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-012-1"",""status"":""ok""}
","012,88.01,31.74,89.13,6.46,9.98,1.7,17.52,3.604386,98.667509,21.15,3.99,23.73,07/07/2026,18:56:35,RUN_20260707_185634_2PPV-012-1,1783425395159763600"
2026-07-07 11:56:35.283989,sipk/device1/data,RUN_20260707_185634_2PPV,012,2,RUN_20260707_185634_2PPV-012-2,1783425395216795600,200,"{""device_id"":""012"",""latency_ms"":69.400705,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-012-2"",""status"":""ok""}
","012,76.11,34.1,93.38,17.63,4.9,3.13,22.84,3.52563,98.58406,18.57,4.52,2.58,07/07/2026,18:56:35,RUN_20260707_185634_2PPV-012-2,1783425395216795600"
2026-07-07 11:56:35.340767,sipk/device1/data,RUN_20260707_185634_2PPV,013,1,RUN_20260707_185634_2PPV-013-1,1783425395273271700,200,"{""device_id"":""013"",""latency_ms"":69.631887,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-013-1"",""status"":""ok""}
","013,85.2,31.79,89.22,27.22,8.86,3.77,2.21,3.569955,98.677694,31.4,2.56,25.49,07/07/2026,18:56:35,RUN_20260707_185634_2PPV-013-1,1783425395273271700"
2026-07-07 11:56:35.397222,sipk/device1/data,RUN_20260707_185634_2PPV,013,2,RUN_20260707_185634_2PPV-013-2,1783425395330177300,200,"{""device_id"":""013"",""latency_ms"":69.10043,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-013-2"",""status"":""ok""}
","013,78.29,32.13,89.83,51.93,0.78,1.89,1.8,3.56954,98.525646,51.86,1.75,10.57,07/07/2026,18:56:35,RUN_20260707_185634_2PPV-013-2,1783425395330177300"
2026-07-07 11:56:35.453365,sipk/device1/data,RUN_20260707_185634_2PPV,014,1,RUN_20260707_185634_2PPV-014-1,1783425395386289100,200,"{""device_id"":""014"",""latency_ms"":69.127754,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-014-1"",""status"":""ok""}
","014,67.98,29.75,85.55,38.21,7.03,1.81,7.77,3.656143,98.529225,47.33,2.6,21.92,07/07/2026,18:56:35,RUN_20260707_185634_2PPV-014-1,1783425395386289100"
2026-07-07 11:56:35.511399,sipk/device1/data,RUN_20260707_185634_2PPV,014,2,RUN_20260707_185634_2PPV-014-2,1783425395443740100,200,"{""device_id"":""014"",""latency_ms"":70.019105,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-014-2"",""status"":""ok""}
","014,61.79,28.39,83.1,7.96,5.84,3.76,24.46,3.596134,98.530829,18.59,2.63,10.68,07/07/2026,18:56:35,RUN_20260707_185634_2PPV-014-2,1783425395443740100"
2026-07-07 11:56:35.569268,sipk/device1/data,RUN_20260707_185634_2PPV,015,1,RUN_20260707_185634_2PPV-015-1,1783425395501455700,200,"{""device_id"":""015"",""latency_ms"":69.907449,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-015-1"",""status"":""ok""}
","015,60.11,26.76,80.17,13.96,1.68,4.58,28.49,3.649685,98.663698,46.34,3.88,1.86,07/07/2026,18:56:35,RUN_20260707_185634_2PPV-015-1,1783425395501455700"
2026-07-07 11:56:35.626786,sipk/device1/data,RUN_20260707_185634_2PPV,015,2,RUN_20260707_185634_2PPV-015-2,1783425395559607500,200,"{""device_id"":""015"",""latency_ms"":69.489523,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-015-2"",""status"":""ok""}
","015,74.38,28.29,82.92,20.71,6.51,4.62,14.34,3.611586,98.571014,2.63,4.57,10.76,07/07/2026,18:56:35,RUN_20260707_185634_2PPV-015-2,1783425395559607500"
2026-07-07 11:56:35.684802,sipk/device1/data,RUN_20260707_185634_2PPV,016,1,RUN_20260707_185634_2PPV-016-1,1783425395617468500,200,"{""device_id"":""016"",""latency_ms"":69.477602,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-016-1"",""status"":""ok""}
","016,74.69,30.15,86.27,51.82,5.22,0.13,14.92,3.626551,98.614066,0.19,4.6,18.52,07/07/2026,18:56:35,RUN_20260707_185634_2PPV-016-1,1783425395617468500"
2026-07-07 11:56:35.742371,sipk/device1/data,RUN_20260707_185634_2PPV,016,2,RUN_20260707_185634_2PPV-016-2,1783425395675230400,200,"{""device_id"":""016"",""latency_ms"":69.315236,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-016-2"",""status"":""ok""}
","016,60.76,34.46,94.03,72.14,5.77,3.87,20.56,3.536256,98.723618,7.36,4.62,11.4,07/07/2026,18:56:35,RUN_20260707_185634_2PPV-016-2,1783425395675230400"
2026-07-07 11:56:35.800708,sipk/device1/data,RUN_20260707_185634_2PPV,017,1,RUN_20260707_185634_2PPV-017-1,1783425395732687700,200,"{""device_id"":""017"",""latency_ms"":70.100002,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-017-1"",""status"":""ok""}
","017,62.02,32.92,91.26,71.12,6.08,4.77,23.14,3.614951,98.687863,54.03,1.05,4.98,07/07/2026,18:56:35,RUN_20260707_185634_2PPV-017-1,1783425395732687700"
2026-07-07 11:56:35.858602,sipk/device1/data,RUN_20260707_185634_2PPV,017,2,RUN_20260707_185634_2PPV-017-2,1783425395790548500,200,"{""device_id"":""017"",""latency_ms"":70.324645,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-017-2"",""status"":""ok""}
","017,89.23,28.98,84.16,70.59,7.51,2.85,17.4,3.532698,98.629468,14.73,3.42,7.42,07/07/2026,18:56:35,RUN_20260707_185634_2PPV-017-2,1783425395790548500"
2026-07-07 11:56:35.914801,sipk/device1/data,RUN_20260707_185634_2PPV,018,1,RUN_20260707_185634_2PPV-018-1,1783425395847481700,200,"{""device_id"":""018"",""latency_ms"":69.531645,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-018-1"",""status"":""ok""}
","018,70.85,34.72,94.5,18.36,9.58,3.08,28.97,3.633469,98.711157,65.79,1.35,27.15,07/07/2026,18:56:35,RUN_20260707_185634_2PPV-018-1,1783425395847481700"
2026-07-07 11:56:35.971611,sipk/device1/data,RUN_20260707_185634_2PPV,018,2,RUN_20260707_185634_2PPV-018-2,1783425395904268200,200,"{""device_id"":""018"",""latency_ms"":69.61638,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-018-2"",""status"":""ok""}
","018,81.52,28.05,82.49,22.72,4.61,3.02,25.02,3.666001,98.597826,33.41,1.83,3.24,07/07/2026,18:56:35,RUN_20260707_185634_2PPV-018-2,1783425395904268200"
2026-07-07 11:56:36.029426,sipk/device1/data,RUN_20260707_185634_2PPV,019,1,RUN_20260707_185634_2PPV-019-1,1783425395962125300,200,"{""device_id"":""019"",""latency_ms"":69.31014,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-019-1"",""status"":""ok""}
","019,84.14,34.49,94.08,57.86,9.83,2.11,13.92,3.502015,98.511921,73.26,4.5,8.48,07/07/2026,18:56:35,RUN_20260707_185634_2PPV-019-1,1783425395962125300"
2026-07-07 11:56:36.086962,sipk/device1/data,RUN_20260707_185634_2PPV,019,2,RUN_20260707_185634_2PPV-019-2,1783425396019762000,200,"{""device_id"":""019"",""latency_ms"":69.439031,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-019-2"",""status"":""ok""}
","019,78.02,31.16,88.09,49.65,4.36,1.62,9.28,3.604059,98.714642,77.52,4.14,26.7,07/07/2026,18:56:36,RUN_20260707_185634_2PPV-019-2,1783425396019762000"
2026-07-07 11:56:36.148005,sipk/device1/data,RUN_20260707_185634_2PPV,020,1,RUN_20260707_185634_2PPV-020-1,1783425396078244600,200,"{""device_id"":""020"",""latency_ms"":71.977881,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-020-1"",""status"":""ok""}
","020,82.49,28.43,83.17,54.3,2.68,0.62,5.33,3.536374,98.784425,76.23,4.23,27.83,07/07/2026,18:56:36,RUN_20260707_185634_2PPV-020-1,1783425396078244600"
2026-07-07 11:56:36.209010,sipk/device1/data,RUN_20260707_185634_2PPV,020,2,RUN_20260707_185634_2PPV-020-2,1783425396138477300,200,"{""device_id"":""020"",""latency_ms"":72.581841,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-020-2"",""status"":""ok""}
","020,79.73,33.9,93.02,31.82,3.25,0.98,18.61,3.553944,98.712468,41.52,2.28,25.86,07/07/2026,18:56:36,RUN_20260707_185634_2PPV-020-2,1783425396138477300"
2026-07-07 11:56:36.266635,sipk/device1/data,RUN_20260707_185634_2PPV,021,1,RUN_20260707_185634_2PPV-021-1,1783425396199214800,200,"{""device_id"":""021"",""latency_ms"":69.782192,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-021-1"",""status"":""ok""}
","021,87.1,25.78,78.4,77.9,2.89,1.36,22.16,3.535087,98.645719,20.34,2.87,12.48,07/07/2026,18:56:36,RUN_20260707_185634_2PPV-021-1,1783425396199214800"
2026-07-07 11:56:36.323968,sipk/device1/data,RUN_20260707_185634_2PPV,021,2,RUN_20260707_185634_2PPV-021-2,1783425396255995200,200,"{""device_id"":""021"",""latency_ms"":70.141165,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-021-2"",""status"":""ok""}
","021,63.61,28.79,83.82,66.09,7.81,0.53,6.09,3.595446,98.739858,48.49,1.45,10.64,07/07/2026,18:56:36,RUN_20260707_185634_2PPV-021-2,1783425396255995200"
2026-07-07 11:56:36.380015,sipk/device1/data,RUN_20260707_185634_2PPV,022,1,RUN_20260707_185634_2PPV-022-1,1783425396312992800,200,"{""device_id"":""022"",""latency_ms"":69.359269,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-022-1"",""status"":""ok""}
","022,84.89,33.17,91.71,61.22,0.57,2.08,1.72,3.600982,98.753501,24.72,2.58,11.83,07/07/2026,18:56:36,RUN_20260707_185634_2PPV-022-1,1783425396312992800"
2026-07-07 11:56:36.436048,sipk/device1/data,RUN_20260707_185634_2PPV,022,2,RUN_20260707_185634_2PPV-022-2,1783425396369033800,200,"{""device_id"":""022"",""latency_ms"":69.226022,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-022-2"",""status"":""ok""}
","022,60.16,33.14,91.65,60.46,8.24,3.07,29.46,3.595433,98.718782,18.22,3.0,26.56,07/07/2026,18:56:36,RUN_20260707_185634_2PPV-022-2,1783425396369033800"
2026-07-07 11:56:36.491872,sipk/device1/data,RUN_20260707_185634_2PPV,023,1,RUN_20260707_185634_2PPV-023-1,1783425396424808000,200,"{""device_id"":""023"",""latency_ms"":69.360329,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-023-1"",""status"":""ok""}
","023,76.74,34.82,94.68,27.92,9.54,3.38,23.48,3.528355,98.700057,76.79,1.83,3.48,07/07/2026,18:56:36,RUN_20260707_185634_2PPV-023-1,1783425396424808000"
2026-07-07 11:56:36.547588,sipk/device1/data,RUN_20260707_185634_2PPV,023,2,RUN_20260707_185634_2PPV-023-2,1783425396480647700,200,"{""device_id"":""023"",""latency_ms"":69.153033,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-023-2"",""status"":""ok""}
","023,61.16,30.22,86.4,63.29,9.35,4.35,15.72,3.659917,98.671587,20.92,1.94,18.51,07/07/2026,18:56:36,RUN_20260707_185634_2PPV-023-2,1783425396480647700"
2026-07-07 11:56:36.609925,sipk/device1/data,RUN_20260707_185634_2PPV,024,1,RUN_20260707_185634_2PPV-024-1,1783425396539763100,200,"{""device_id"":""024"",""latency_ms"":72.197577,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-024-1"",""status"":""ok""}
","024,61.48,31.62,88.92,30.91,9.25,0.68,23.68,3.595538,98.521377,12.62,3.38,26.62,07/07/2026,18:56:36,RUN_20260707_185634_2PPV-024-1,1783425396539763100"
2026-07-07 11:56:36.670957,sipk/device1/data,RUN_20260707_185634_2PPV,024,2,RUN_20260707_185634_2PPV-024-2,1783425396600701700,200,"{""device_id"":""024"",""latency_ms"":72.524105,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-024-2"",""status"":""ok""}
","024,88.67,29.23,84.61,38.82,8.98,2.93,1.78,3.552407,98.598071,46.89,1.48,18.18,07/07/2026,18:56:36,RUN_20260707_185634_2PPV-024-2,1783425396600701700"
2026-07-07 11:56:36.728729,sipk/device1/data,RUN_20260707_185634_2PPV,025,1,RUN_20260707_185634_2PPV-025-1,1783425396661240900,200,"{""device_id"":""025"",""latency_ms"":69.61558,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-025-1"",""status"":""ok""}
","025,84.25,26.55,79.79,60.9,1.76,4.71,2.58,3.632515,98.568166,13.42,0.29,19.79,07/07/2026,18:56:36,RUN_20260707_185634_2PPV-025-1,1783425396661240900"
2026-07-07 11:56:36.787086,sipk/device1/data,RUN_20260707_185634_2PPV,025,2,RUN_20260707_185634_2PPV-025-2,1783425396719153000,200,"{""device_id"":""025"",""latency_ms"":70.101757,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-025-2"",""status"":""ok""}
","025,69.77,29.21,84.58,46.1,6.37,4.42,14.82,3.608699,98.634687,53.75,3.36,4.41,07/07/2026,18:56:36,RUN_20260707_185634_2PPV-025-2,1783425396719153000"
2026-07-07 11:56:36.862012,sipk/device1/data,RUN_20260707_185634_2PPV,026,1,RUN_20260707_185634_2PPV-026-1,1783425396786217400,200,"{""device_id"":""026"",""latency_ms"":77.84392,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-026-1"",""status"":""ok""}
","026,88.35,32.6,90.68,72.71,4.98,0.43,10.99,3.520461,98.697495,48.15,3.12,5.3,07/07/2026,18:56:36,RUN_20260707_185634_2PPV-026-1,1783425396786217400"
2026-07-07 11:56:36.933979,sipk/device1/data,RUN_20260707_185634_2PPV,026,2,RUN_20260707_185634_2PPV-026-2,1783425396855597400,200,"{""device_id"":""026"",""latency_ms"":80.436555,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-026-2"",""status"":""ok""}
","026,85.01,33.11,91.6,47.06,0.56,0.19,22.49,3.51225,98.525409,63.9,1.43,2.3,07/07/2026,18:56:36,RUN_20260707_185634_2PPV-026-2,1783425396855597400"
2026-07-07 11:56:36.994072,sipk/device1/data,RUN_20260707_185634_2PPV,027,1,RUN_20260707_185634_2PPV-027-1,1783425396925856600,200,"{""device_id"":""027"",""latency_ms"":70.641143,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-027-1"",""status"":""ok""}
","027,63.81,33.29,91.92,44.63,4.4,1.98,24.98,3.527157,98.582274,34.51,1.08,21.1,07/07/2026,18:56:36,RUN_20260707_185634_2PPV-027-1,1783425396925856600"
2026-07-07 11:56:37.050820,sipk/device1/data,RUN_20260707_185634_2PPV,027,2,RUN_20260707_185634_2PPV-027-2,1783425396983489400,200,"{""device_id"":""027"",""latency_ms"":69.450711,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-027-2"",""status"":""ok""}
","027,81.16,29.52,85.14,68.53,4.09,3.38,9.47,3.604876,98.745264,19.19,2.89,1.2,07/07/2026,18:56:36,RUN_20260707_185634_2PPV-027-2,1783425396983489400"
2026-07-07 11:56:37.110916,sipk/device1/data,RUN_20260707_185634_2PPV,028,1,RUN_20260707_185634_2PPV-028-1,1783425397041425700,200,"{""device_id"":""028"",""latency_ms"":71.647641,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185634_2PPV-028-1"",""status"":""ok""}
","028,86.85,27.69,81.84,46.7,0.55,1.71,4.72,3.652229,98.663385,77.04,3.27,7.26,07/07/2026,18:56:37,RUN_20260707_185634_2PPV-028-1,1783425397041425700"
