received_at,topic,run_id,device_id,payload_number,message_id,send_timestamp_ns,api_status,api_response,raw_payload
2026-07-07 11:55:05.757614,sipk/device1/data,RUN_20260707_185505_1PPV,012,1,RUN_20260707_185505_1PPV-012-1,1783425305690977400,200,"{""device_id"":""012"",""latency_ms"":68.714916,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-012-1"",""status"":""ok""}
","012,67.66,26.87,80.37,70.5,5.99,1.95,15.93,3.572925,98.504914,44.17,2.2,4.06,07/07/2026,18:55:05,RUN_20260707_185505_1PPV-012-1,1783425305690977400"
2026-07-07 11:55:05.813641,sipk/device1/data,RUN_20260707_185505_1PPV,013,1,RUN_20260707_185505_1PPV-013-1,1783425305747144800,200,"{""device_id"":""013"",""latency_ms"":68.603816,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-013-1"",""status"":""ok""}
","013,60.47,30.67,87.21,77.0,3.91,1.83,7.23,3.699513,98.57499,6.65,1.27,23.36,07/07/2026,18:55:05,RUN_20260707_185505_1PPV-013-1,1783425305747144800"
2026-07-07 11:55:05.871235,sipk/device1/data,RUN_20260707_185505_1PPV,014,1,RUN_20260707_185505_1PPV-014-1,1783425305804213700,200,"{""device_id"":""014"",""latency_ms"":69.320903,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-014-1"",""status"":""ok""}
","014,66.26,25.4,77.72,35.76,3.09,0.34,20.54,3.56963,98.639947,66.44,0.76,6.64,07/07/2026,18:55:05,RUN_20260707_185505_1PPV-014-1,1783425305804213700"
2026-07-07 11:55:05.927240,sipk/device1/data,RUN_20260707_185505_1PPV,015,1,RUN_20260707_185505_1PPV-015-1,1783425305860635400,200,"{""device_id"":""015"",""latency_ms"":68.857971,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-015-1"",""status"":""ok""}
","015,85.71,26.57,79.83,36.96,8.34,4.47,17.28,3.636858,98.73304,74.37,0.57,9.02,07/07/2026,18:55:05,RUN_20260707_185505_1PPV-015-1,1783425305860635400"
2026-07-07 11:55:05.983807,sipk/device1/data,RUN_20260707_185505_1PPV,016,1,RUN_20260707_185505_1PPV-016-1,1783425305916998200,200,"{""device_id"":""016"",""latency_ms"":69.044213,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-016-1"",""status"":""ok""}
","016,70.76,26.55,79.79,30.15,4.93,2.72,1.44,3.650068,98.700368,67.84,2.18,12.78,07/07/2026,18:55:05,RUN_20260707_185505_1PPV-016-1,1783425305916998200"
2026-07-07 11:55:06.040897,sipk/device1/data,RUN_20260707_185505_1PPV,017,1,RUN_20260707_185505_1PPV-017-1,1783425305974269200,200,"{""device_id"":""017"",""latency_ms"":68.810327,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-017-1"",""status"":""ok""}
","017,60.49,27.27,81.09,63.82,3.3,0.64,29.08,3.559381,98.662853,49.44,2.0,2.6,07/07/2026,18:55:05,RUN_20260707_185505_1PPV-017-1,1783425305974269200"
2026-07-07 11:55:06.097462,sipk/device1/data,RUN_20260707_185505_1PPV,018,1,RUN_20260707_185505_1PPV-018-1,1783425306030738000,200,"{""device_id"":""018"",""latency_ms"":68.831391,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-018-1"",""status"":""ok""}
","018,87.65,28.6,83.48,19.36,9.81,0.21,12.99,3.554832,98.73552,7.25,4.11,14.5,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-018-1,1783425306030738000"
2026-07-07 11:55:06.153841,sipk/device1/data,RUN_20260707_185505_1PPV,019,1,RUN_20260707_185505_1PPV-019-1,1783425306086829900,200,"{""device_id"":""019"",""latency_ms"":69.065321,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-019-1"",""status"":""ok""}
","019,88.59,28.53,83.35,17.45,4.53,1.57,20.1,3.529047,98.658908,15.4,1.43,11.15,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-019-1,1783425306086829900"
2026-07-07 11:55:06.216586,sipk/device1/data,RUN_20260707_185505_1PPV,020,1,RUN_20260707_185505_1PPV-020-1,1783425306149184800,200,"{""device_id"":""020"",""latency_ms"":69.800736,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-020-1"",""status"":""ok""}
","020,68.63,30.67,87.21,67.7,8.96,4.75,25.4,3.616601,98.653754,60.79,1.93,29.3,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-020-1,1783425306149184800"
2026-07-07 11:55:06.272607,sipk/device1/data,RUN_20260707_185505_1PPV,021,1,RUN_20260707_185505_1PPV-021-1,1783425306205762000,200,"{""device_id"":""021"",""latency_ms"":68.916151,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-021-1"",""status"":""ok""}
","021,61.34,26.62,79.92,71.94,2.04,3.34,29.81,3.632403,98.656862,61.63,3.8,26.61,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-021-1,1783425306205762000"
2026-07-07 11:55:06.329261,sipk/device1/data,RUN_20260707_185505_1PPV,022,1,RUN_20260707_185505_1PPV-022-1,1783425306262195300,200,"{""device_id"":""022"",""latency_ms"":69.146631,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-022-1"",""status"":""ok""}
","022,79.89,27.34,81.21,24.52,9.8,3.46,13.95,3.597909,98.793957,62.76,2.76,3.77,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-022-1,1783425306262195300"
2026-07-07 11:55:06.386820,sipk/device1/data,RUN_20260707_185505_1PPV,023,1,RUN_20260707_185505_1PPV-023-1,1783425306319913300,200,"{""device_id"":""023"",""latency_ms"":69.264995,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-023-1"",""status"":""ok""}
","023,86.48,31.97,89.55,27.18,7.6,4.59,10.61,3.584584,98.518725,65.51,2.52,25.58,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-023-1,1783425306319913300"
2026-07-07 11:55:06.443644,sipk/device1/data,RUN_20260707_185505_1PPV,024,1,RUN_20260707_185505_1PPV-024-1,1783425306376882000,200,"{""device_id"":""024"",""latency_ms"":69.190638,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-024-1"",""status"":""ok""}
","024,82.49,33.65,92.57,45.77,3.81,4.26,28.21,3.534084,98.636031,12.01,4.42,27.05,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-024-1,1783425306376882000"
2026-07-07 11:55:06.500410,sipk/device1/data,RUN_20260707_185505_1PPV,025,1,RUN_20260707_185505_1PPV-025-1,1783425306433479000,200,"{""device_id"":""025"",""latency_ms"":69.048763,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-025-1"",""status"":""ok""}
","025,69.86,33.1,91.58,25.82,2.28,1.04,3.8,3.628801,98.507026,78.6,0.99,15.94,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-025-1,1783425306433479000"
2026-07-07 11:55:06.556601,sipk/device1/data,RUN_20260707_185505_1PPV,026,1,RUN_20260707_185505_1PPV-026-1,1783425306489435400,200,"{""device_id"":""026"",""latency_ms"":69.490644,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-026-1"",""status"":""ok""}
","026,81.25,26.49,79.68,66.8,8.06,0.6,7.02,3.524388,98.703285,60.24,2.09,27.4,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-026-1,1783425306489435400"
2026-07-07 11:55:06.612514,sipk/device1/data,RUN_20260707_185505_1PPV,027,1,RUN_20260707_185505_1PPV-027-1,1783425306545641700,200,"{""device_id"":""027"",""latency_ms"":69.003052,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-027-1"",""status"":""ok""}
","027,75.33,27.6,81.68,38.97,8.74,1.62,13.26,3.592618,98.558322,6.14,0.46,19.52,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-027-1,1783425306545641700"
2026-07-07 11:55:06.668642,sipk/device1/data,RUN_20260707_185505_1PPV,028,1,RUN_20260707_185505_1PPV-028-1,1783425306601713400,200,"{""device_id"":""028"",""latency_ms"":69.101619,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-028-1"",""status"":""ok""}
","028,64.07,27.95,82.31,79.65,7.4,2.31,7.25,3.526808,98.72745,38.63,2.67,21.43,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-028-1,1783425306601713400"
2026-07-07 11:55:06.725015,sipk/device1/data,RUN_20260707_185505_1PPV,029,1,RUN_20260707_185505_1PPV-029-1,1783425306658306400,200,"{""device_id"":""029"",""latency_ms"":68.791513,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-029-1"",""status"":""ok""}
","029,62.09,31.56,88.81,18.38,8.44,4.08,29.8,3.669489,98.562725,43.2,3.61,20.35,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-029-1,1783425306658306400"
2026-07-07 11:55:06.781875,sipk/device1/data,RUN_20260707_185505_1PPV,030,1,RUN_20260707_185505_1PPV-030-1,1783425306715121000,200,"{""device_id"":""030"",""latency_ms"":68.950431,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-030-1"",""status"":""ok""}
","030,72.34,27.96,82.33,67.45,9.47,0.5,2.22,3.663588,98.582505,6.36,4.27,13.2,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-030-1,1783425306715121000"
2026-07-07 11:55:06.838557,sipk/device1/data,RUN_20260707_185505_1PPV,031,1,RUN_20260707_185505_1PPV-031-1,1783425306771756000,200,"{""device_id"":""031"",""latency_ms"":69.012915,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-031-1"",""status"":""ok""}
","031,67.76,29.11,84.4,7.92,0.92,4.12,21.6,3.578335,98.510407,64.9,2.66,14.47,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-031-1,1783425306771756000"
2026-07-07 11:55:06.894901,sipk/device1/data,RUN_20260707_185505_1PPV,032,1,RUN_20260707_185505_1PPV-032-1,1783425306827696200,200,"{""device_id"":""032"",""latency_ms"":69.427647,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-032-1"",""status"":""ok""}
","032,69.94,30.65,87.17,50.76,9.65,2.22,21.88,3.529347,98.788204,49.54,0.22,19.12,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-032-1,1783425306827696200"
2026-07-07 11:55:06.950466,sipk/device1/data,RUN_20260707_185505_1PPV,033,1,RUN_20260707_185505_1PPV-033-1,1783425306883701100,200,"{""device_id"":""033"",""latency_ms"":69.328175,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-033-1"",""status"":""ok""}
","033,85.89,26.63,79.93,6.44,6.92,4.68,11.41,3.656498,98.546717,47.63,3.5,23.97,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-033-1,1783425306883701100"
2026-07-07 11:55:07.007243,sipk/device1/data,RUN_20260707_185505_1PPV,034,1,RUN_20260707_185505_1PPV-034-1,1783425306940412400,200,"{""device_id"":""034"",""latency_ms"":69.457787,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-034-1"",""status"":""ok""}
","034,78.67,34.75,94.55,40.96,9.57,1.85,24.12,3.561009,98.711205,37.68,2.93,7.1,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-034-1,1783425306940412400"
2026-07-07 11:55:07.063885,sipk/device1/data,RUN_20260707_185505_1PPV,035,1,RUN_20260707_185505_1PPV-035-1,1783425306997329000,200,"{""device_id"":""035"",""latency_ms"":68.956678,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-035-1"",""status"":""ok""}
","035,68.51,27.48,81.46,77.97,2.41,0.39,14.23,3.501886,98.798738,12.34,2.79,23.28,07/07/2026,18:55:06,RUN_20260707_185505_1PPV-035-1,1783425306997329000"
2026-07-07 11:55:07.120758,sipk/device1/data,RUN_20260707_185505_1PPV,036,1,RUN_20260707_185505_1PPV-036-1,1783425307053880200,200,"{""device_id"":""036"",""latency_ms"":69.106801,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-036-1"",""status"":""ok""}
","036,66.3,30.02,86.04,7.93,7.48,4.34,11.71,3.524613,98.570368,13.33,4.09,21.46,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-036-1,1783425307053880200"
2026-07-07 11:55:07.177909,sipk/device1/data,RUN_20260707_185505_1PPV,037,1,RUN_20260707_185505_1PPV-037-1,1783425307110832300,200,"{""device_id"":""037"",""latency_ms"":69.210147,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-037-1"",""status"":""ok""}
","037,80.33,26.28,79.3,73.11,7.61,1.76,12.5,3.516691,98.633039,62.72,2.83,17.84,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-037-1,1783425307110832300"
2026-07-07 11:55:07.235112,sipk/device1/data,RUN_20260707_185505_1PPV,038,1,RUN_20260707_185505_1PPV-038-1,1783425307167907400,200,"{""device_id"":""038"",""latency_ms"":69.503129,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-038-1"",""status"":""ok""}
","038,87.85,26.96,80.53,70.95,3.3,4.23,25.56,3.672527,98.536958,68.91,4.65,18.01,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-038-1,1783425307167907400"
2026-07-07 11:55:07.291825,sipk/device1/data,RUN_20260707_185505_1PPV,039,1,RUN_20260707_185505_1PPV-039-1,1783425307224776500,200,"{""device_id"":""039"",""latency_ms"":69.419915,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-039-1"",""status"":""ok""}
","039,65.28,26.52,79.74,53.54,4.86,3.71,4.06,3.586751,98.628784,73.95,3.63,5.18,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-039-1,1783425307224776500"
2026-07-07 11:55:07.349078,sipk/device1/data,RUN_20260707_185505_1PPV,040,1,RUN_20260707_185505_1PPV-040-1,1783425307281714600,200,"{""device_id"":""040"",""latency_ms"":69.452881,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-040-1"",""status"":""ok""}
","040,70.43,30.54,86.97,49.95,2.99,4.42,5.96,3.527134,98.757688,9.77,0.11,21.13,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-040-1,1783425307281714600"
2026-07-07 11:55:07.406856,sipk/device1/data,RUN_20260707_185505_1PPV,041,1,RUN_20260707_185505_1PPV-041-1,1783425307339019900,200,"{""device_id"":""041"",""latency_ms"":70.106295,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-041-1"",""status"":""ok""}
","041,79.62,32.14,89.85,46.51,8.28,2.15,26.7,3.546516,98.669932,70.76,3.01,14.42,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-041-1,1783425307339019900"
2026-07-07 11:55:07.470020,sipk/device1/data,RUN_20260707_185505_1PPV,042,1,RUN_20260707_185505_1PPV-042-1,1783425307396801600,200,"{""device_id"":""042"",""latency_ms"":75.374359,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-042-1"",""status"":""ok""}
","042,64.94,26.49,79.68,54.26,3.52,2.46,22.3,3.579643,98.72934,39.14,1.08,10.88,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-042-1,1783425307396801600"
2026-07-07 11:55:07.527793,sipk/device1/data,RUN_20260707_185505_1PPV,043,1,RUN_20260707_185505_1PPV-043-1,1783425307460470000,200,"{""device_id"":""043"",""latency_ms"":69.584016,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-043-1"",""status"":""ok""}
","043,70.68,25.25,77.45,45.92,5.12,1.38,8.0,3.666009,98.787782,56.99,4.14,4.33,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-043-1,1783425307460470000"
2026-07-07 11:55:07.584541,sipk/device1/data,RUN_20260707_185505_1PPV,044,1,RUN_20260707_185505_1PPV-044-1,1783425307517308900,200,"{""device_id"":""044"",""latency_ms"":69.325643,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-044-1"",""status"":""ok""}
","044,72.61,34.63,94.33,73.04,4.29,1.44,19.04,3.537849,98.781404,28.37,3.1,1.78,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-044-1,1783425307517308900"
2026-07-07 11:55:07.641883,sipk/device1/data,RUN_20260707_185505_1PPV,045,1,RUN_20260707_185505_1PPV-045-1,1783425307573970700,200,"{""device_id"":""045"",""latency_ms"":70.542193,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-045-1"",""status"":""ok""}
","045,65.07,25.29,77.52,45.96,9.02,0.61,13.61,3.660195,98.747261,61.91,2.43,9.9,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-045-1,1783425307573970700"
2026-07-07 11:55:07.700019,sipk/device1/data,RUN_20260707_185505_1PPV,046,1,RUN_20260707_185505_1PPV-046-1,1783425307632445300,200,"{""device_id"":""046"",""latency_ms"":72.04099,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-046-1"",""status"":""ok""}
","046,85.1,25.8,78.44,40.34,8.35,4.86,28.35,3.660109,98.727074,13.99,4.79,17.73,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-046-1,1783425307632445300"
2026-07-07 11:55:07.757264,sipk/device1/data,RUN_20260707_185505_1PPV,047,1,RUN_20260707_185505_1PPV-047-1,1783425307689550100,200,"{""device_id"":""047"",""latency_ms"":69.888172,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-047-1"",""status"":""ok""}
","047,82.52,30.64,87.15,74.49,8.67,0.43,2.3,3.578447,98.50995,51.14,1.35,11.96,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-047-1,1783425307689550100"
2026-07-07 11:55:07.816796,sipk/device1/data,RUN_20260707_185505_1PPV,048,1,RUN_20260707_185505_1PPV-048-1,1783425307748822400,200,"{""device_id"":""048"",""latency_ms"":70.415949,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-048-1"",""status"":""ok""}
","048,83.84,25.46,77.83,36.5,2.32,1.69,7.18,3.621738,98.72824,17.77,0.3,12.51,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-048-1,1783425307748822400"
2026-07-07 11:55:07.873757,sipk/device1/data,RUN_20260707_185505_1PPV,049,1,RUN_20260707_185505_1PPV-049-1,1783425307805917200,200,"{""device_id"":""049"",""latency_ms"":70.52908,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-049-1"",""status"":""ok""}
","049,84.28,33.15,91.67,47.77,2.06,0.19,22.1,3.591374,98.549263,10.99,0.25,9.34,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-049-1,1783425307805917200"
2026-07-07 11:55:07.934928,sipk/device1/data,RUN_20260707_185505_1PPV,050,1,RUN_20260707_185505_1PPV-050-1,1783425307866507500,200,"{""device_id"":""050"",""latency_ms"":70.927349,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-050-1"",""status"":""ok""}
","050,87.65,28.27,82.89,45.15,7.9,3.05,9.21,3.647652,98.749978,4.34,4.94,15.44,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-050-1,1783425307866507500"
2026-07-07 11:55:07.993054,sipk/device1/data,RUN_20260707_185505_1PPV,051,1,RUN_20260707_185505_1PPV-051-1,1783425307925751100,200,"{""device_id"":""051"",""latency_ms"":70.966255,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-051-1"",""status"":""ok""}
","051,78.97,30.55,86.99,64.44,7.11,2.96,14.78,3.659592,98.509349,27.49,3.57,10.72,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-051-1,1783425307925751100"
2026-07-07 11:55:08.049399,sipk/device1/data,RUN_20260707_185505_1PPV,052,1,RUN_20260707_185505_1PPV-052-1,1783425307982562100,200,"{""device_id"":""052"",""latency_ms"":69.514352,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-052-1"",""status"":""ok""}
","052,67.8,26.22,79.2,14.22,3.39,1.69,1.83,3.679281,98.616092,31.9,0.76,20.96,07/07/2026,18:55:07,RUN_20260707_185505_1PPV-052-1,1783425307982562100"
2026-07-07 11:55:08.104612,sipk/device1/data,RUN_20260707_185505_1PPV,053,1,RUN_20260707_185505_1PPV-053-1,1783425308037943000,200,"{""device_id"":""053"",""latency_ms"":68.783143,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-053-1"",""status"":""ok""}
","053,79.43,26.46,79.63,34.09,10.0,3.29,27.89,3.676103,98.609398,79.67,2.83,8.33,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-053-1,1783425308037943000"
2026-07-07 11:55:08.162524,sipk/device1/data,RUN_20260707_185505_1PPV,054,1,RUN_20260707_185505_1PPV-054-1,1783425308095947800,200,"{""device_id"":""054"",""latency_ms"":68.801439,""message"":""Data diterima dan disimpan ke database VPS 2"",""message_id"":""RUN_20260707_185505_1PPV-054-1"",""status"":""ok""}
","054,63.03,31.16,88.09,33.55,0.52,4.63,26.16,3.604577,98.54183,76.98,4.43,21.71,07/07/2026,18:55:08,RUN_20260707_185505_1PPV-054-1,1783425308095947800"
